generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	12.68	7.26	0	20	0.370	0.0	1.0	1.7686	0.6691	3.0020
1	15.70	6.03	0	20	0.250	0.0	0.5	1.6375	0.2934	3.0020
2	16.80	5.26	2	20	0.250	0.0	1.0	1.6295	0.3589	3.0020
3	17.60	4.78	0	20	0.290	0.0	0.5	1.6085	0.2284	3.0020
4	16.76	6.11	0	20	0.220	0.0	1.0	1.5138	0.5270	2.5387
5	15.26	7.03	0	20	0.210	0.0	0.5	1.3397	0.5011	2.6000
6	17.44	5.51	0	20	0.150	0.0	0.5	1.3571	0.6619	3.0020
7	18.34	3.43	3	20	0.120	0.0	1.0	1.1846	0.2485	2.5387
8	17.44	4.79	0	20	0.100	0.0	0.5	1.1137	0.2934	3.0020
9	16.12	5.90	0	20	0.230	0.0	1.0	1.1709	0.2485	3.0020
10	16.82	5.81	0	20	0.110	0.0	0.5	1.0469	0.2485	2.4504
11	16.32	6.26	0	20	0.100	0.0	0.5	1.1739	0.2063	2.5387
12	17.02	5.55	0	20	0.110	0.0	1.0	0.9612	0.2934	2.1494
13	17.00	5.39	0	20	0.140	0.0	1.5	1.1229	0.3773	2.4504
14	16.48	5.82	0	20	0.110	0.0	0.5	1.1285	0.5991	3.0020
15	15.32	6.74	0	20	0.130	0.0	0.5	0.9561	0.5522	2.4504
16	17.82	4.19	0	20	0.080	0.0	0.5	1.0329	0.3773	2.4504
17	16.46	6.11	0	20	0.140	0.0	0.5	1.1727	0.3773	2.4504
18	16.00	6.28	0	20	0.150	0.0	1.0	1.0548	0.1703	2.4504
19	15.54	6.65	1	20	0.190	0.0	0.5	1.1827	0.1581	3.0020
20	14.62	7.26	0	20	0.140	0.0	1.0	1.0932	0.3183	2.4504
21	16.82	5.28	0	20	0.110	0.0	0.5	0.9821	0.2063	2.5387
22	17.58	4.99	0	20	0.170	0.0	1.0	0.9959	0.2485	2.5387
23	16.62	6.09	0	20	0.150	0.0	0.5	1.1120	0.3773	3.0020
24	16.46	6.46	0	20	0.170	0.0	0.5	1.1983	0.1713	2.5387
25	16.82	6.01	0	20	0.130	0.0	0.5	1.1021	0.3773	2.4504
26	16.32	6.80	0	20	0.120	0.0	1.0	1.1319	0.3773	2.4504
27	16.98	5.72	0	20	0.220	0.0	1.0	1.1945	0.1713	2.4504
28	18.16	3.95	1	20	0.160	0.0	0.5	1.1381	0.0734	2.4504
29	17.00	6.25	0	20	0.200	0.0	1.0	1.2939	0.2063	3.0020
30	17.66	5.72	0	20	0.170	0.0	1.0	1.2251	0.3773	2.4504
31	16.48	6.51	0	20	0.170	0.0	0.5	1.3180	0.3773	2.6000
32	17.90	4.88	0	20	0.130	0.0	1.0	0.9981	0.1661	2.5387
33	16.24	6.65	0	20	0.090	0.0	0.5	1.0266	0.1713	2.6000
34	17.84	5.06	0	20	0.110	0.0	0.5	1.0681	0.1713	2.5387
35	17.18	5.94	0	20	0.190	0.0	0.5	1.4606	0.3773	3.0020
36	17.58	5.66	0	20	0.090	0.0	0.5	1.1157	0.3773	2.5387
37	15.82	7.27	0	20	0.140	0.0	1.0	1.2045	0.1713	3.0020
38	15.02	7.70	0	20	0.170	0.0	1.0	1.1463	0.2796	3.0020
39	15.94	6.98	0	20	0.120	0.0	0.5	1.0478	0.1713	2.4504
40	16.82	5.96	0	20	0.130	0.0	1.0	1.1901	0.3773	2.4504
41	17.32	5.59	0	20	0.090	0.0	0.5	0.9651	0.3773	2.5387
42	15.70	7.04	0	20	0.190	0.0	0.5	1.0244	0.1713	2.4504
43	16.78	6.60	0	20	0.130	0.0	1.0	1.0570	0.2063	2.4504
44	17.92	5.29	0	20	0.120	0.0	0.5	1.1431	0.2063	2.4504
45	17.04	5.57	0	20	0.110	0.0	0.5	1.0971	0.2063	2.4504
46	18.22	4.29	0	20	0.080	0.0	0.5	0.9686	0.3773	2.4504
47	17.58	5.15	0	20	0.130	0.0	0.5	1.1912	0.3773	2.5387
48	15.08	7.48	0	20	0.120	0.0	0.5	1.1763	0.3773	2.4504
49	17.22	5.65	0	20	0.130	0.0	0.5	1.0636	0.2063	2.4504
50	16.46	6.36	0	20	0.130	0.0	1.0	1.0091	0.2063	2.4504
