Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	~G9 & (~G10 | ~G7)	19	3	0.332561	2.5549
G1	2	~G9 | (G2 & G7)	18	3	0.297087	2.5404
G1	3	~G9 & (~G6 | ~G8)	19	3	0.356740	2.5308
G1	4	~G9 | (G1 & G10)	18	3	0.347510	2.4900
G1	5	~G9 & (~G4 | ~G5)	18	3	0.351942	2.4856
G1	6	G6 | ~G9	18	2	0.439567	2.3979
G1	7	G10 | ~G9	18	2	0.502262	2.3352
G1	8	~G9 | (G1 & G10 & G6)	18	4	0.346449	1.9911
G1	9	~G9	18	1	0.462667	1.8748
G2	1	G10 & ~G7	16	2	0.293000	2.4445
G2	2	G10 & G5 & ~G7	16	3	0.358742	2.3788
G2	3	G1 & G10 & G8	16	3	0.549608	2.1879
G2	4	~G7 & (G10 | G4) & (G10 | G8)	16	4	0.141083	2.0964
G2	5	G10 & (G2 | G5)	16	3	0.657279	2.0802
G2	6	G10 & (G5 | ~G6)	17	3	0.767531	2.0200
G2	7	G10 & G8	16	2	0.809703	1.9278
G2	8	G10 & (G5 | G8)	17	3	1.088111	1.7875
G2	9	G10 & (G1 | G5) & (G5 | G8)	17	4	0.547681	1.7398
G2	10	G10 & (G2 | G8)	16	3	1.095803	1.7375
G2	11	G10 & G5	16	2	1.114217	1.7375
G2	12	G10 & G5 & (G1 | G8)	16	4	0.547681	1.6898
G2	13	G1 & G8 & (G10 | G5)	16	4	0.547681	1.6898
G2	14	~G7 & (G10 | G5) & (G10 | G9) & (G3 | G5) & (G3 | G9)	16	5	0.120737	1.6793
G2	15	G10 & (G1 | G5) & (G1 | G6) & (G5 | G8) & (G6 | G8)	17	5	0.255062	1.5949
G2	16	~G7 & (G10 | G4) & (G10 | G5)	17	4	0.898213	1.3893
G3	1	~G5 | (~G3 & ~G8)	18	3	0.251940	2.5856
G3	2	~G5 | (G4 & ~G8)	18	3	0.265852	2.5716
G3	3	~G5 | (G4 & G9)	19	3	0.377371	2.5101
G3	4	G4 | (~G5 & ~G9)	19	3	0.377371	2.5101
G3	5	~G5 | (~G10 & ~G3)	19	3	0.383606	2.5039
G3	6	~G3 | ~G5	18	2	0.365746	2.4718
G3	7	G4 | ~G5	19	2	0.852479	2.0350
G3	8	G9 | ~G5	18	2	0.930551	1.9069
G4	1	G5 & (G7 | G9)	16	3	0.571281	2.1662
G4	2	G3 & G7 & G8	15	3	0.567722	2.1198
G4	3	G9 | (G5 & G7)	15	3	0.571281	2.1162
G4	4	G9 & (G5 | G7)	15	3	0.571281	2.1162
G4	5	G5 & G9	15	2	0.571281	2.1162
G4	6	G7 & (G2 | G5)	16	3	0.706769	2.0307
G4	7	G2 & G7	15	2	0.706769	1.9807
G4	8	G3 & G5 & G7	16	3	0.789838	1.9477
G4	9	G5 & G8 & G9	16	3	1.144453	1.7375
G4	10	G3 & G7 & (G2 | G5)	16	4	0.506640	1.7309
G4	11	G5 & G7	15	2	1.492431	1.6875
G4	12	G1 & G2 & G7	15	3	1.322979	1.6875
G4	13	G3 & G5 & G9	15	3	1.069161	1.6875
G4	14	G8 & G9	15	2	1.376853	1.6875
G4	15	G3 & G7 & G8 & G9	15	4	0.562383	1.6251
G4	16	G2 & G7 & (G3 | G6)	15	4	0.650378	1.5371
G4	17	G3 & G5 & G7 & G8	15	4	0.677595	1.5099
G4	18	G7 & (G3 | G8) & (G4 | G8)	16	4	0.746486	1.4910
G4	19	G3 & G5 & G7 & G9	15	4	0.814958	1.3725
G4	20	G8 & G9 & (G5 | G6)	16	4	1.298913	1.2375
G4	21	G3 & G5 & (G4 | G7) & (G7 | G9)	16	5	0.835804	0.9642
G4	22	(G3 | G5) & (G4 | G5) & (G7 | G9)	16	5	0.835804	0.9642
G5	1	G1 & G5 & G7	14	3	0.521377	2.1161
G5	2	G7 & G9	14	2	0.545500	2.0920
G5	3	G9 & (G4 | G7)	14	3	0.545500	2.0920
G5	4	G9 & (G2 | G7)	15	3	0.600932	2.0866
G5	5	G8 & (G4 | G7)	14	3	0.569028	2.0685
G5	6	G9 & (G1 | G2)	14	3	0.774452	1.8630
G5	7	G7 & (G5 | G8)	15	3	0.868714	1.8188
G5	8	G7 & (G5 | G9)	15	3	0.977881	1.7096
G5	9	G9 | (G5 & G7)	15	3	0.977881	1.7096
G5	10	G5 & G7 & (G3 | G8)	14	4	0.442121	1.6954
G5	11	G5 & G7	15	2	1.092197	1.6875
G5	12	G5 & G7 & G9	14	3	0.977881	1.6596
G5	13	G9 & (G3 | G6)	14	3	1.085103	1.6375
G5	14	G5 & G7 & (G3 | G9)	15	4	0.554391	1.6331
G5	15	G7 & (G3 | G5) & (G5 | G9)	15	4	0.554391	1.6331
G5	16	G1 & G5 & G7 & (G3 | G4)	14	5	0.239424	1.4606
G5	17	G9	14	1	1.065624	1.1375
G5	18	G7 & G9 & (G4 | G5)	14	4	1.037159	1.1375
G6	1	G6 & ~G9	18	2	0.226698	2.6108
G6	2	G6 & (G9 | ~G5)	18	3	0.226698	2.6108
G6	3	G6 & (G1 | ~G4)	18	3	0.236809	2.6007
G6	4	G6 & (G1 | G3)	18	3	0.270891	2.5666
G6	5	G6 | (G1 & G3)	18	3	0.270891	2.5666
G6	6	G6 & (G2 | ~G5)	18	3	0.368263	2.4692
G6	7	G6 | (G2 & ~G5)	17	3	0.368263	2.4192
G6	8	G6 | (G7 & ~G5)	18	3	0.451184	2.3863
G6	9	G6 | (~G1 & ~G5)	17	3	0.424263	2.3632
