Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G1	1	~G9 & (G6 | ~G7)	2.5383	0.299181	18	1	2	0	6	0.333333333333333	1	0.5	0.777777777777778	0.9	20	2	3
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G1	2	~G9 | (G6 & G7)	2.5383	0.299181	18	1	2	0	6	0.333333333333333	1	0.5	0.777777777777778	0.9	20	2	3
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G2	1	G10 & (G5 | G8)	2.0001	0.787373	17	0	3	3	3	0	0	0	0.333333333333333	0.85	20	3	3
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G3	1	G4 | ~G5	2.035	0.852479	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G4	1	G3 & G4 & G7	1.904	0.783504	15	1	1	0	7	0.5	1	0.666666666666667	0.888888888888889	0.75	20	5	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G5	1	G3 & G5 & G7	2.0411	0.596433	14	1	1	0	7	0.5	1	0.666666666666667	0.888888888888889	0.7	20	6	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G6	1	G6 | (G2 & G3)	2.5134	0.324101	18	0	2	1	6	0	0	0	0.666666666666667	0.9	20	2	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G6	2	G6 & (G2 | G3)	2.5134	0.324101	18	0	2	1	6	0	0	0	0.666666666666667	0.9	20	2	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G7	1	~G8 | (G1 & G7)	2.3345	0.50303	18	1	1	0	7	0.5	1	0.666666666666667	0.888888888888889	0.9	20	2	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G8	1	~G6	2.2672	0.170294	20	1	0	0	8	1	1	1	1	1	20	0	1
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G9	1	G5 & G9 & ~G6	2.5301	0.357358	19	1	1	1	6	0.5	0.5	0.5	0.777777777777778	0.95	20	1	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G9	2	G9 & (G5 | G6)	2.5301	0.357358	19	1	1	1	6	0.5	0.5	0.5	0.777777777777778	0.95	20	1	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G9	3	G5 & (G6 | G9)	2.5301	0.357358	19	1	1	1	6	0.5	0.5	0.5	0.777777777777778	0.95	20	1	2
10	size10_5	rules_WCSS_size10_5_5	WCSS	5	rules_by_gene.tsv	G10	1	G1 & G3 & G4	2.1049	0.682578	17	0	3	0	6	0	0	0	0.666666666666667	0.85	20	3	3
