Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G2 & ~G6 & ~G9	20	3	0.079907	2.8576
G10	1	G10 & (G4 | ~G1)	19	3	0.245003	2.6425
G2	1	G1 | G3	17	2	0.101309	2.6862
G3	1	G10 | (G1 & G5)	19	3	0.032546	2.855
G4	1	G7 & (G2 | G6)	20	3	0.080282	2.8572
G5	1	G4 & G7 & G9	20	3	0.048487	2.889
G6	1	G5 | (G6 & G9)	20	3	0.124008	2.8135
G7	1	~G10 & (~G1 | ~G3)	19	3	0.093349	2.7942
G8	1	G10 & G8 & ~G2	19	3	0.081954	2.8055
G9	1	G6 | (G2 & ~G3)	19	3	0.17788	2.7096
