Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	~G47 | ~G95	20	2	0.551611	2.3859
G1	2	G28	19	1	0.631075	1.7564
G1	3	~G47	19	1	1.046401	1.3875
G2	1	G18 & G4 & G59	17	3	0.434366	2.3531
G2	2	G55 & G59	16	2	0.724997	2.0125
G2	3	G23 & G4	16	2	0.787257	1.9502
G2	4	G18 & G4	17	2	0.847731	1.9398
G2	5	G4 & G59	16	2	0.820193	1.9173
G2	6	G59 & G79	16	2	0.835455	1.9020
G2	7	G18 & G59	17	2	0.964318	1.8232
G2	8	G18 & G33	16	2	1.228041	1.7375
G2	9	G59	16	1	0.830080	1.4074
G2	10	G4	16	1	0.844861	1.3926
G3	1	G58 | G62	17	2	0.542122	2.2454
G3	2	G62	16	1	0.885635	1.3519
G4	1	G29 | G41 | G73	18	3	0.377574	2.4599
G4	2	G29 | G41	18	2	0.412228	2.4253
G4	3	G24 | G29 | G41	17	3	0.366738	2.4208
G4	4	G41 | G73	18	2	0.713200	2.1243
G4	5	G29 | G73	17	2	0.714955	2.0725
G4	6	G29	17	1	0.690940	1.5966
G5	1	G46 | G73 | ~G21	17	3	0.704323	2.0832
G5	2	G73 | ~G21	17	2	0.941542	1.8460
G6	1	G36 | (G11 & G33)	19	3	0.528150	2.3593
G6	2	G36 & (G33 | G48)	18	3	0.533322	2.3042
G6	3	G11 | G36	18	2	0.757217	2.0803
G6	4	G36 | G74	18	2	0.878237	1.9593
G6	5	G11 | G92	18	2	1.218299	1.8375
G6	6	G36	18	1	0.528150	1.8093
G7	1	~G49 & (~G39 | ~G43)	17	3	0.840400	1.9471
G7	2	~G49 | (G39 & G43)	16	3	0.840400	1.8971
G7	3	~G49	17	1	1.064162	1.2875
G8	1	~G90 | (G25 & G80)	18	3	0.532685	2.3048
G8	2	~G90 | (G68 & G80)	18	3	0.548376	2.2891
G8	3	~G90 | (~G25 & ~G69)	18	3	0.638770	2.1987
G8	4	G25 | ~G90	18	2	0.768501	2.0690
G8	5	G80 | ~G90	18	2	0.784561	2.0529
G8	6	~G90	18	1	0.775564	1.5619
