Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G8	8	G5 & (~G1 | ~G9)	17	3	0.434252	2.3532
G8	9	G5 & G9 & ~G1	16	3	0.434252	2.3032
G8	10	G5 & ~G1	17	2	0.546429	2.2411
G8	11	G5 & (G2 | G7) & (G2 | G9)	17	4	0.128725	2.1588
G8	12	~G1 & (G2 | ~G8)	16	3	0.630161	2.1073
G8	13	~G1 & (G4 | ~G8)	16	3	0.685296	2.0522
G8	14	G5 & (G10 | G2) & (G2 | G7)	16	4	0.206262	2.0312
G9	1	G3 | G4 | G6	19	3	0.330489	2.5570
G9	2	G3 | G4	18	2	0.330489	2.5070
G9	3	G1 | G3 | G4	19	3	0.691516	2.1960
G9	4	G1 | G3 | G6	19	3	0.691808	2.1957
G9	5	G1 | G3	18	2	0.713772	2.1237
G9	6	G3 | G6	19	2	0.842320	2.0452
G9	7	G3 | G4 | G9	18	3	0.794541	2.0430
G9	8	G1 | G3 | G4 | G6	19	4	0.683066	1.7044
G9	9	G3 | G4 | G6 | G9	18	4	0.841966	1.4955
G10	1	G2 | (~G10 & ~G5)	17	3	0.341946	2.4456
G10	2	G2 | (~G10 & ~G6)	16	3	0.320221	2.4173
G10	3	G8 | (G2 & ~G3)	16	3	0.495933	2.2416
G10	4	G2 | ~G10 | ~G9	16	3	0.503055	2.2344
G10	5	G8 | (G4 & G7)	16	3	0.531636	2.2059
G10	6	~G5 | (G2 & ~G3)	17	3	0.608966	2.1785
G10	7	G2 | (~G10 & ~G7)	16	3	0.571893	2.1656
G10	8	G2 | (~G10 & ~G5) | (~G3 & ~G5)	17	4	0.142372	2.1451
G10	9	G2 | ~G10	16	2	0.826898	1.9106
G10	10	G2 | ~G5	16	2	0.857046	1.8805
G10	11	(G8 & ~G10) | (G8 & ~G3) | (~G10 & ~G9) | (~G3 & ~G9)	16	4	0.384399	1.8531
G10	12	G8 | (G10 & G2 & G4)	16	4	0.675450	1.5620
G10	13	(G4 & ~G3) | (G4 & ~G5) | (G8 & ~G3) | (G8 & ~G5)	16	4	0.717932	1.5196
G10	14	(G8 & ~G3) | (G8 & ~G5) | (~G3 & ~G9) | (~G5 & ~G9)	16	4	0.720395	1.5171
