rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G9	18	1	0.5	G9	1	7	0.018161534132926035
2	G9	18	1	0.5	G9	1	7	0.018161534132926035
3	G9	18	1	0.5	G9	1	7	0.018161534132926035
4	G9	18	1	0.5	G9	1	7	0.018161534132926035
5	G9	18	1	0.5	G9	1	7	0.018161534132926035
6	G9	18	1	0.5	G9	1	7	0.018161534132926035
7	G9	18	1	0.5	G9	1	7	0.018161534132926035
8	G9	18	1	0.5	G9	1	7	0.018161534132926035
9	G9	18	1	0.5	G9	1	7	0.018161534132926035
10	G9	18	1	0.5	G9	1	7	0.058297787660870695
11	G9	18	1	0.5	G9	1	7	0.058297787660870695
12	G9	18	1	0.5	G9	1	7	0.7477567572436103
13	G9	18	1	0.5	G9	1	7	0.8972480645819394
14	G9	18	1	0.5	G9	1	7	0.3512307558603299
15	G9	18	1	0.5	G9	1	7	1.2241807529816615
16	G9	18	1	0.5	G9	1	7	1.2241807529816615
17	G9	18	1	0.5	G9	1	7	1.2241807529816615
18	G9	18	1	0.5	G9	1	7	1.2241807529816615
19	G9	18	1	0.5	G9	1	7	1.2241807529816615
20	G9	18	1	0.5	G9	1	7	1.2241807529816615
21	G9	18	1	0.5	G9	1	7	1.2241807529816615
22	G4 & G9	17	2	0.0	G4, G9	2	7	1.2164476593999949
23	G9 & (G4 | G5) & (G4 | G6)	17	4	0.5	G4, G5, G6, G9	4	7	0.5661153069966651
24	G7 & G9	14	2	0.0	G7, G9	2	7	0.715828853801306
25	G10 & G9	14	2	0.0	G10, G9	2	7	0.7268461043296591
26	G10 & G9	14	2	0.0	G10, G9	2	7	0.7268461043296591
27	G10 & G9	14	2	0.0	G10, G9	2	7	0.7268461043296591
28	G6 & G9	13	2	0.0	G6, G9	2	7	1.0650464429591888
29	G9 & (G1 | G5)	12	3	0.0	G1, G5, G9	3	7	0.018161534132926035
30	G9 | (G2 & G5)	12	3	0.0	G2, G5, G9	3	7	0.7267043651848293
31	G1 | G9	12	2	0.0	G1, G9	2	7	0.8887138376853353
32	G1 & G9	12	2	0.0	G1, G9	2	7	0.8887138376853353
33	G1 | G4	12	2	0.0	G1, G4	2	7	1.5135459082155593
34	G1 | G5 | G9	10	3	0.0	G1, G5, G9	3	7	0.018161534132926035
35	G5 | G6 | G9	10	3	0.0	G5, G6, G9	3	7	0.058297787660870695
36	G2 & (G9 | ~G1)	10	3	0.0	G1, G2, G9	3	7	0.48364002987114474
37	G5 | G9	10	2	0.0	G5, G9	2	7	0.8972480645819394
38	G1 & G5 & G6 & G9	10	4	0.5	G1, G5, G6, G9	4	7	0.3456663498123105
39	G1 | G5 | G6 | G9	10	4	0.5	G1, G5, G6, G9	4	7	0.3456663498123105
40	G1 & G4 & G5 & G6 & G7 & G9	10	6	1.5	G1, G4, G5, G6, G7, G9	6	7	0.2500207277947085
41	~G1 & ~G4	8	2	0.0	G1, G4	2	7	1.5135459082155593
42	G1 | G6	7	2	0.0	G1, G6	2	7	2.6847868721195702
43	G1 | (G5 & G9)	6	3	0.0	G1, G5, G9	3	7	0.018161534132926035
44	G1 & (G4 | G5)	6	3	0.0	G1, G4, G5	3	7	1.2292412295269677
45	G1 & (G4 | G5)	6	3	0.0	G1, G4, G5	3	7	1.2292412295269677
46	G1 | G5 | G6	6	3	0.0	G1, G5, G6	3	7	1.5661834404243584
47	G2	6	1	0.5	G2	1	7	2.9823161211186293
48	G2	6	1	0.5	G2	1	7	2.9823161211186293
49	G5 & G6	5	2	0.0	G5, G6	2	7	2.4386992132680354
50	G5	3	1	0.5	G5	1	7	1.9831396286146106
