generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.48	2.76	4	15	0.330	0.0	1.0	1.1699	0.5916	1.3809
1	12.52	2.14	7	15	0.240	0.0	0.5	1.1912	0.5541	1.3809
2	12.58	2.85	5	15	0.180	0.0	1.0	1.1737	0.5330	1.3756
3	13.58	2.32	7	16	0.100	0.0	1.0	1.1593	0.2133	1.3756
4	12.18	3.23	5	16	0.190	0.0	1.5	1.1130	0.1588	1.3756
5	14.00	1.70	7	16	0.170	0.0	1.0	1.1227	0.1722	1.3756
6	13.26	3.07	5	16	0.210	0.0	1.0	1.0387	0.3228	1.3756
7	13.28	3.03	5	16	0.230	0.0	1.0	1.0371	0.1722	1.3588
8	13.62	2.76	7	16	0.170	0.0	0.5	1.1634	0.4562	1.3809
9	13.80	2.95	6	16	0.100	0.0	0.5	1.2411	0.5434	1.3809
10	14.04	2.33	7	16	0.150	0.0	0.5	1.2369	0.8049	1.3809
11	13.88	2.48	7	16	0.070	0.0	0.5	1.2465	1.0006	1.3787
12	14.04	2.36	7	16	0.130	0.0	0.5	1.2348	0.6285	1.3809
13	14.26	1.75	10	16	0.160	0.0	0.5	1.2150	0.9276	1.3809
14	14.38	2.08	7	16	0.150	0.0	0.5	1.1864	0.6607	1.3809
15	14.34	1.91	9	17	0.100	0.0	0.5	1.2047	0.8950	1.3787
16	14.42	2.47	6	17	0.120	0.0	0.5	1.1646	0.7879	1.3809
17	14.84	2.08	7	17	0.130	0.0	1.0	1.1253	0.6881	1.3707
18	15.04	2.24	6	17	0.060	0.0	0.5	1.1230	0.3389	1.3750
19	14.52	2.44	7	17	0.110	0.0	0.5	1.1554	0.8185	1.3707
20	14.36	2.96	6	17	0.110	0.0	1.0	1.1883	0.6366	1.3707
21	14.42	2.52	6	17	0.150	0.0	0.5	1.1993	0.8185	1.3707
22	14.14	2.53	10	17	0.150	0.0	0.5	1.1916	0.9276	1.3809
23	14.60	2.62	9	17	0.130	0.0	1.0	1.1570	0.2849	1.3809
24	14.66	2.23	9	17	0.120	0.0	0.5	1.1964	0.7607	1.3762
25	15.44	1.78	11	17	0.110	0.0	1.0	1.1852	0.7066	1.3707
26	15.06	2.23	9	17	0.130	0.0	1.0	1.1688	0.4734	1.3809
27	14.38	2.68	6	17	0.080	0.0	0.5	1.2148	0.8185	1.3787
28	13.92	2.83	6	17	0.160	0.0	1.0	1.1894	0.6448	1.3756
29	14.30	2.79	5	17	0.100	0.0	0.5	1.2130	0.9810	1.3707
30	14.78	2.54	5	17	0.090	0.0	0.5	1.2042	0.8437	1.3707
31	14.20	3.21	5	17	0.110	0.0	0.5	1.1871	0.5541	1.3707
32	14.60	3.07	5	17	0.080	0.0	0.5	1.1951	0.3284	1.3707
33	15.30	1.98	10	17	0.110	0.0	0.5	1.1682	0.5541	1.3707
34	14.94	2.17	9	17	0.130	0.0	0.5	1.1887	0.8185	1.3707
35	14.54	2.44	7	17	0.120	0.0	0.5	1.1890	0.9187	1.3707
36	15.04	2.16	10	17	0.110	0.0	0.5	1.1831	0.5164	1.3809
37	15.18	2.08	9	17	0.100	0.0	0.5	1.1922	0.7791	1.3756
38	14.72	2.65	6	17	0.060	0.0	0.5	1.2036	1.0006	1.3756
39	15.20	2.17	7	17	0.120	0.0	1.0	1.1691	0.6693	1.3707
40	14.70	2.39	10	17	0.080	0.0	0.5	1.1940	0.2832	1.3809
41	14.50	2.48	7	17	0.090	0.0	0.5	1.2021	0.8943	1.3707
42	15.34	2.23	10	17	0.070	0.0	0.5	1.1572	0.4691	1.3707
43	14.94	2.12	9	17	0.090	0.0	0.5	1.1751	0.8185	1.3787
44	14.70	2.76	6	17	0.140	0.0	1.0	1.1487	0.5065	1.3756
45	14.36	2.67	6	17	0.150	0.0	0.5	1.1914	0.6693	1.3809
46	13.92	2.88	5	17	0.150	0.0	0.5	1.1683	0.7607	1.3809
47	14.62	2.48	8	17	0.150	0.0	0.5	1.1721	0.4574	1.3707
48	15.22	2.22	9	17	0.060	0.0	0.5	1.2016	0.9133	1.3787
49	14.38	2.57	5	17	0.130	0.0	0.5	1.2085	0.9133	1.3707
50	14.80	2.55	6	17	0.080	0.0	1.0	1.1766	0.6366	1.3707
