generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.84	1.69	7	13	0.380	0.0	0.5	1.3361	0.1260	1.7288
1	10.48	1.47	7	13	0.250	0.0	0.5	1.3579	0.5899	1.7440
2	10.88	1.45	7	13	0.230	0.0	1.0	1.3323	0.0337	1.7450
3	11.26	1.68	7	14	0.230	0.0	1.0	1.3835	0.5899	1.7450
4	10.64	2.10	7	14	0.250	0.0	0.5	1.4911	0.6566	1.7450
5	10.82	2.04	6	14	0.250	0.0	0.5	1.4852	0.2868	1.7450
6	11.26	2.08	7	14	0.210	0.0	0.5	1.4479	0.2675	1.7450
7	10.80	2.16	6	14	0.110	0.0	0.5	1.4249	0.1634	1.7450
8	11.62	1.89	7	14	0.170	0.0	0.5	1.4354	0.2675	1.7450
9	11.34	2.21	6	14	0.170	0.0	0.5	1.3991	0.6604	1.7450
10	11.26	2.10	7	14	0.230	0.0	1.0	1.3631	0.5853	1.7450
11	11.34	2.22	6	14	0.190	0.0	1.0	1.3582	0.6221	1.7193
12	11.04	2.58	6	14	0.180	0.0	0.5	1.4108	0.8614	1.7440
13	11.62	2.32	6	14	0.230	0.0	0.5	1.3683	0.3550	1.7440
14	11.00	2.47	6	14	0.170	0.0	0.5	1.3470	0.7764	1.7235
15	11.14	2.51	6	14	0.160	0.0	0.5	1.3154	0.4045	1.7440
16	10.64	2.46	7	14	0.240	0.0	1.0	1.2505	0.2781	1.7227
17	10.86	2.43	7	14	0.230	0.0	0.5	1.3018	0.8303	1.7227
18	11.20	2.41	7	14	0.170	0.0	0.5	1.2867	0.9213	1.7289
19	10.60	2.68	6	14	0.190	0.0	0.5	1.3315	0.4045	1.7193
20	10.86	2.51	6	14	0.170	0.0	0.5	1.3807	0.8303	1.7227
21	10.74	2.64	7	14	0.190	0.0	0.5	1.3178	0.9234	1.7227
22	11.14	2.58	7	14	0.170	0.0	1.0	1.2829	0.2889	1.7193
23	11.04	2.37	6	14	0.110	0.0	0.5	1.3310	0.6438	1.7193
24	11.26	2.46	7	14	0.130	0.0	0.5	1.3364	0.9234	1.7207
25	11.42	2.44	7	14	0.160	0.0	1.0	1.2881	0.3937	1.7193
26	11.08	2.51	7	14	0.100	0.0	1.0	1.3203	0.0961	1.7193
27	11.26	2.27	7	14	0.140	0.0	0.5	1.3232	0.5643	1.7235
28	11.32	2.41	6	14	0.120	0.0	0.5	1.3185	0.9234	1.7193
29	11.08	2.36	6	14	0.200	0.0	0.5	1.2532	0.8006	1.7421
30	10.76	2.56	6	14	0.160	0.0	0.5	1.3368	0.8587	1.7440
31	11.14	2.42	6	14	0.170	0.0	0.5	1.3636	0.9831	1.7440
32	11.28	2.25	6	14	0.170	0.0	0.5	1.3462	0.8067	1.7440
33	11.48	2.34	6	14	0.180	0.0	0.5	1.3723	0.6663	1.7235
34	11.18	2.26	6	14	0.130	0.0	0.5	1.3321	0.9270	1.7235
35	11.30	2.38	6	14	0.150	0.0	0.5	1.3552	0.9831	1.7450
36	10.42	2.62	6	14	0.120	0.0	0.5	1.2788	0.5588	1.7235
37	10.84	2.63	5	14	0.100	0.0	1.0	1.3132	0.5853	1.7193
38	10.78	2.27	6	14	0.110	0.0	1.0	1.3316	0.0499	1.7450
39	11.16	2.07	7	14	0.160	0.0	1.0	1.2723	0.0961	1.7450
40	11.18	2.31	7	14	0.170	0.0	0.5	1.3683	0.8006	1.7421
41	10.74	2.48	7	14	0.250	0.0	0.5	1.2420	0.3605	1.7227
42	10.50	2.83	6	14	0.140	0.0	0.5	1.3283	0.6664	1.7411
43	10.96	2.50	7	14	0.200	0.0	1.0	1.2978	0.2199	1.7440
44	10.98	2.53	6	14	0.170	0.0	0.5	1.2610	0.3010	1.7226
45	11.06	2.40	6	14	0.160	0.0	0.5	1.3381	0.6663	1.7450
46	11.16	2.44	6	14	0.130	0.0	0.5	1.2907	0.6358	1.7193
47	11.18	2.33	7	14	0.130	0.0	0.5	1.3175	0.9234	1.7440
48	11.12	2.43	6	14	0.170	0.0	0.5	1.3065	0.3605	1.7440
49	11.40	2.19	7	14	0.160	0.0	0.5	1.2797	0.6358	1.7235
50	11.30	2.34	6	14	0.170	0.0	0.5	1.2897	0.6358	1.7450
