Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G56	7	G65 | (G56 & G59 & G86) | (G56 & G86 & G98)	16	5	0.771097	1.0289
G57	1	G60 & G65 & ~G58	18	3	0.331351	2.5061
G57	2	G29 & G5 & G58	18	3	0.441305	2.3962
G57	3	G29 & G60 & G65	18	3	0.456374	2.3811
G57	4	G53 & G60 & G65	18	3	0.484808	2.3527
G57	5	G5 & (G29 | G60) & (G29 | G65)	18	4	0.319094	2.0184
G57	6	G29 & G58 & G60 & G65	17	4	0.317286	1.9702
G57	7	G2 & G42 & G58 & G60	17	4	0.340120	1.9474
G57	8	G29 & G5	18	2	0.943627	1.8939
G57	9	G17 & G27 & G60 & G65	18	4	0.484515	1.8530
G57	10	G60 & G65 & G90 & G93 & G94	17	5	0.080347	1.7697
G57	11	False	17	1	0.922389	1.3651
G58	1	~G79 & (~G55 | ~G58)	17	3	0.644981	2.1425
G58	2	~G79 | (G55 & G58)	16	3	0.644981	2.0925
G58	3	~G79 | (G30 & G34)	16	3	0.733590	2.0039
G58	4	~G79	16	1	0.979232	1.2583
G59	1	G72 | G95	19	2	0.458367	2.4291
G59	2	G72 | ~G97	18	2	0.468700	2.3688
G59	3	G49 | G72	18	2	0.764461	2.0730
G59	4	G95	18	1	0.450720	1.8868
G59	5	G48 | G72	18	2	1.176191	1.8375
G59	6	G98	18	1	0.512373	1.8251
G60	1	G22 & G78	18	2	0.292847	2.5447
G60	2	G78	17	1	0.524181	1.7633
G60	3	G22 & G78 & (G19 | G48 | G53) & (G19 | G48 | G67)	17	6	0.162769	1.6872
G60	4	G22 & G78 & (G1 | G53 | G67) & (G40 | G53 | G67)	17	6	0.262226	1.5878
G61	1	G34 | G48 | G7	18	3	1.382516	1.8375
G61	2	G48 | G7	18	2	1.392778	1.8375
G62	1	G67 & G91 & G98	17	3	0.254613	2.5329
G62	2	G67 & G8 & G91	18	3	0.305477	2.5320
G62	3	G67 & G8	18	2	0.701543	2.1360
G62	4	G67 & G98	17	2	0.850644	1.9369
G63	1	G12 | G62 | G97	15	3	0.085195	2.6023
G63	2	G12 & (G35 | G96)	16	3	0.497766	2.2397
G63	3	G12 & (G35 | G69)	15	3	0.503775	2.1837
G63	4	G12 | G35	15	2	0.760256	1.9272
G63	5	G62 | G97	15	2	0.839845	1.8477
G64	1	G14 & G30 & G87	20	3	0.091319	2.8462
G64	2	G14 & G87	20	2	0.437438	2.5001
G64	3	G30 & G87	20	2	0.485583	2.4519
G64	4	G75 & G87	19	2	0.450218	2.4373
G64	5	G86 & G87	19	2	0.473373	2.4141
G65	1	G35 & (G44 | G48)	16	3	0.602369	2.1351
G65	2	G28 & G35 & G76	17	3	0.795228	1.9923
G65	3	G35 & (G6 | G64 | ~G30)	16	4	0.373272	1.8642
G65	4	G35 & (G17 | G76)	17	3	0.983954	1.8035
G65	5	G35 & G76	17	2	0.993349	1.7942
G65	6	G35 & G64 & G93	16	3	1.018363	1.7375
G65	7	G22 & G28 & G34	16	3	1.061564	1.7375
G65	8	G35	16	1	0.840308	1.3972
G66	1	G52 | (G55 & G88)	18	3	0.170207	2.6673
G66	2	G52	19	1	0.170207	2.2173
G66	3	G52 | (G12 & G26 & G88)	18	4	0.142320	2.1952
G66	4	G5 & G52	18	2	0.784181	2.0533
G66	5	G30 | G52	18	2	0.848826	1.9887
G67	1	G1 | G12 | G25	19	3	0.091568	2.7959
G67	2	G1 | G12	19	2	0.315155	2.5723
G67	3	G12 | G43	18	2	0.289807	2.5477
G67	4	G12 | G25	18	2	0.331060	2.5064
G67	5	G12	18	1	0.181696	2.1558
G68	1	G53 & (G12 | G85)	19	3	0.039668	2.8478
G68	2	G53 & (G85 | ~G95)	19	3	0.113853	2.7736
G68	3	G53 & (G25 | G95)	19	3	0.115082	2.7724
G68	4	G12 & G53	19	2	0.186299	2.7012
G68	5	G53 & (G25 | G59 | G95)	19	4	0.104010	2.2835
G68	6	G53	19	1	0.115082	2.2724
G69	1	G42 | (G100 & G79)	19	3	0.326200	2.5613
G70	1	G30 | G71 | G99	18	3	0.847911	1.9896
G70	2	G30 | G99	17	2	1.268694	1.7875
G70	3	G18 | G30 | G71 | G99	18	4	0.987353	1.3501
G71	1	G73 & G84 & G99	19	3	0.860188	2.0273
G71	2	G65 & G73	18	2	1.028736	1.8375
G71	3	G73 & G84	18	2	1.101071	1.8375
G72	1	G19 & G89 & ~G60	17	3	0.563223	2.2243
G72	2	G19 & G47 & G89	17	3	0.568004	2.2195
G72	3	G47 & G63 & G89	16	3	0.582273	2.1552
G72	4	G19 & G89	17	2	1.226723	1.7875
G72	5	G47 & G71	16	2	1.138358	1.7375
G73	1	G57 & (~G29 | ~G53)	17	3	0.637397	2.1501
G73	2	G57 & (~G65 | ~G71)	17	3	0.819429	1.9681
G73	3	G57 & ~G52	16	2	0.821156	1.9163
G73	4	G57 & ~G53 & ~G65	17	3	1.034985	1.7875
G73	5	G57 & (G65 | ~G53)	16	3	1.034985	1.7375
G73	6	G57 & ~G71	16	2	1.101462	1.7375
G73	7	G57 & (G65 | ~G10) & (G91 | ~G10)	16	4	0.715479	1.5220
G73	8	G57	16	1	0.936269	1.3012
G74	1	G71 | G77 | G94	16	3	0.906740	1.8308
G74	2	G77 | G94	15	2	1.191484	1.6875
G75	1	G16 | (G34 & G63)	19	3	0.353436	2.5341
G75	2	G16 | (G34 & G63 & G95)	18	4	0.283976	2.0535
G75	3	G16 & (G33 | G95)	18	3	0.875493	1.9620
G75	4	G98	18	1	0.846402	1.4911
G75	5	G16	18	1	0.907083	1.4304
G75	6	G95	18	1	0.939189	1.3983
G76	1	G50 | ~G36	18	2	0.905066	1.9324
G76	2	~G36	18	1	1.018034	1.3375
G77	1	G19 & G27 & G80	17	3	0.346160	2.4413
G77	2	G19 & G27 & G9	17	3	0.407533	2.3800
G77	3	G27 & G9	16	2	0.855659	1.8818
G77	4	G27 & G80	16	2	0.867938	1.8696
G78	1	G45 & ~G31 & ~G72	17	3	0.514117	2.2734
G78	2	G45 & ~G31 & ~G75	17	3	0.706679	2.0808
G78	3	~G31 & ~G59	16	2	1.828642	1.7375
G78	4	G45 & ~G31	16	2	2.102154	1.7375
G79	1	G57 | G80 | ~G89	19	3	0.719340	2.1682
G79	2	G29 | G43 | G57	19	3	0.931509	1.9560
G79	3	G43 | G57 | G80	19	3	0.940654	1.9468
G79	4	G43 | G57	19	2	0.940901	1.9466
G79	5	G29 | G57 | G80	19	3	0.952818	1.9347
G79	6	G29 | G57	19	2	0.953413	1.9341
G79	7	G57 | G80	19	2	1.114654	1.8875
G79	8	G43	18	1	1.060219	1.3375
G79	9	G80	18	1	1.150735	1.3375
G80	1	G24 & (~G78 | ~G98)	19	3	0.299201	2.5883
G80	2	G24 | (G21 & G38)	19	3	0.625958	2.2615
G80	3	G24 & G78	18	2	0.651246	2.1863
G81	1	G68 | (G59 & G86)	18	3	0.741562	2.0959
G81	2	G68 | G86	17	2	1.078156	1.7875
G82	1	G72 & (G55 | G81)	18	3	0.417943	2.4196
G82	2	G72 & (G23 | G81)	19	3	1.097485	1.8875
G82	3	G72 & (G23 | G55)	19	3	1.186075	1.8875
G82	4	G72 & G81	18	2	1.623111	1.8375
G83	1	G83 & G9 & ~G52	19	3	0.134381	2.7531
G83	2	G83 & (~G52 | ~G9)	19	3	0.134381	2.7531
G83	3	~G52 | (G32 & G9)	19	3	0.327280	2.5602
G83	4	G83 & G9	18	2	0.912164	1.9253
G83	5	G83 | G9	18	2	0.912164	1.9253
G83	6	~G52	19	1	0.734319	1.6532
G84	1	~G39	16	1	1.022664	1.2375
G85	1	G39 | G65 | G86	17	3	0.530501	2.2570
G85	2	G39 | G65	17	2	1.190060	1.7875
G85	3	G65 | G86	16	2	1.179264	1.7375
G86	1	G31 & G33 & G87	19	3	0.324060	2.5634
G86	2	G76 & G87 & G95	19	3	0.350266	2.5372
G86	3	G14 & G31 & G87	19	3	0.454078	2.4334
G86	4	G33 & G46 & G87 & G95	18	4	0.163815	2.1737
G86	5	G76 & G95	18	2	0.703735	2.1338
G86	6	G87 & G95	19	2	1.002693	1.8875
G86	7	G32 & G87	18	2	1.030043	1.8375
G86	8	G30 & G87	18	2	1.224084	1.8375
G86	9	G41 & G87	18	2	1.322312	1.8375
G86	10	G30 & G87 & (G25 | G75)	19	4	0.552822	1.8347
G86	11	G14 & G31 & G87 & G95	19	4	0.606705	1.7808
G86	12	G28 & G31 & G33 & G87 & G93	19	5	0.940497	1.0095
G87	1	G30 & G37 & ~G36	19	3	0.346555	2.5409
G87	2	G37 & (G30 | G36)	19	3	0.346555	2.5409
G87	3	G30 & G37	19	2	0.614322	2.2732
G87	4	G33 & G37	19	2	0.642392	2.2451
G88	1	G37 & (G39 | G90 | G99)	17	4	0.518500	1.7690
G88	2	G37 & (G39 | G73 | G90 | G99)	17	5	0.137796	1.7122
G88	3	G37 & (G39 | G90 | ~G50)	17	4	0.601127	1.6864
G88	4	G37	16	1	0.667967	1.5695
G88	5	G37 & (G39 | G78 | G90 | G99)	17	5	0.613347	1.2367
G89	1	G20 | G31 | ~G80	19	3	0.156056	2.7314
G89	2	G20 | G31	19	2	0.239277	2.6482
G89	3	~G80	18	1	0.559805	1.7777
G89	4	G20	18	1	0.618822	1.7187
G90	1	G64 | G69	17	2	0.735427	2.0521
G90	2	G69	16	1	1.170773	1.2375
G91	1	G6 | G73 | G92	16	3	1.069750	1.7375
G91	2	G6 | G73	15	2	1.205004	1.6875
G92	1	G28 & G4 & G67	18	3	0.541055	2.2964
G92	2	G28 & G4 & G68	18	3	0.640431	2.1971
G92	3	G28 & G4	18	2	1.123779	1.8375
G92	4	G12 & G28 & G4 & G67	18	4	1.052441	1.3375
G93	1	G28 & G52 & G75	19	3	0.092844	2.7947
G93	2	G28 & G75	19	2	0.313697	2.5738
G93	3	G52 & G75	19	2	0.380001	2.5075
G93	4	G28 & G30 & G52	18	3	0.341099	2.4964
G93	5	G28 & G52	18	2	0.419424	2.4181
G93	6	G75	19	1	0.422687	1.9648
G93	7	G52	18	1	0.492452	1.8450
G94	1	G23 & G58 & G84	18	3	0.359584	2.4779
G94	2	G23 & G58	19	2	0.604285	2.2832
G94	3	G42 & G58	18	2	0.883741	1.9538
G95	1	G52 | G66	19	2	0.106258	2.7812
G95	2	G66 | (G52 & G87)	18	3	0.106258	2.7312
G95	3	G52 & G66	18	2	0.457958	2.3795
G95	4	G66 | (G12 & G52 & G87)	18	4	0.030420	2.3071
G95	5	G52	19	1	0.504120	1.8834
G95	6	G66	18	1	0.790121	1.5474
G96	1	G21 | G55 | G59	17	3	0.502925	2.2846
G96	2	G18 | G21 | G59 | G75	17	4	0.380971	1.9065
G96	3	G21 | G59 | G62	17	3	0.900652	1.8868
G97	1	G24 & ~G98	20	2	0.455438	2.4821
G97	2	G24	20	1	0.555130	1.8824
G97	3	~G98	19	1	0.639240	1.7483
G98	1	G28 & (G37 | G52)	19	3	0.174520	2.7130
G98	2	G52 & (G28 | G34)	19	3	0.378778	2.5087
G98	3	G52 | G89	19	2	0.511324	2.3762
G98	4	G34 | G52	19	2	0.528069	2.3594
G98	5	(G34 & G37) | (G34 & G52) | (G37 & G89) | (G52 & G89)	19	4	0.057718	2.3298
G98	6	G18 & (G28 | G52)	18	3	0.513988	2.3235
G98	7	G52	19	1	0.332136	2.0554
G98	8	G34 | G89	19	2	0.857322	2.0302
G98	9	G89	19	1	0.915233	1.4723
G98	10	G59	18	1	1.079608	1.3375
G99	1	G25 | G34 | G91	16	3	0.381370	2.3561
G99	2	G19 | G91	16	2	0.800832	1.9367
G99	3	G25 | G91	16	2	0.991442	1.7461
G99	4	G63 | G91	15	2	0.971362	1.7161
G99	5	G25 | G78 | G91	15	3	0.988277	1.6992
G100	1	~G67 & (G32 | G60)	20	3	0.125345	2.8122
G100	2	G57 | ~G67	19	2	0.400379	2.4871
G100	3	~G67	20	1	0.364753	2.0727
