rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G66 & G81 & G88	17	3	0.0	G66, G81, G88	3	1	0.5728973030305197
2	G66 & G81 & G88	17	3	0.0	G66, G81, G88	3	1	0.5728973030305197
3	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
4	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
5	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
6	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
7	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
8	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
9	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
10	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
11	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
12	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
13	G57 & G66	17	2	0.0	G57, G66	2	1	0.6519906600228995
14	G40 & G57 & G66	17	3	0.0	G40, G57, G66	3	1	0.9187675216382079
15	G57 & G66 & G78	17	3	0.0	G57, G66, G78	3	1	1.1150753480658908
16	G57 & G66	17	2	0.0	G57, G66	2	1	1.2584451377435917
17	G57 & G66	17	2	0.0	G57, G66	2	1	1.2584451377435917
18	G57 & G66	17	2	0.0	G57, G66	2	1	1.2584451377435917
19	G57 & G66	17	2	0.0	G57, G66	2	1	1.2584451377435917
20	G29 & G57 & G66	16	3	0.0	G29, G57, G66	3	1	0.6519906600228995
21	G5 & G57 & G66	16	3	0.0	G5, G57, G66	3	1	0.884124621865243
22	G29 & G57 & G66 & G88	16	4	0.5	G29, G57, G66, G88	4	1	0.8328727544098438
23	G57 & (G29 | G66)	15	3	0.0	G29, G57, G66	3	1	0.6519906600228995
24	G57 & (G29 | G66)	15	3	0.0	G29, G57, G66	3	1	0.6519906600228995
25	G66 & G81 & G83	15	3	0.0	G66, G81, G83	3	1	1.1001587766639045
26	G40 & G66 & G83	15	3	0.0	G40, G66, G83	3	1	1.195197819023686
27	G57 & G6 & G66	14	3	0.0	G57, G6, G66	3	1	0.7482517329594047
28	G39 & G40	14	2	0.0	G39, G40	2	1	1.1992355116408446
29	G29 & G57	14	2	0.0	G29, G57	2	1	1.2978331170290505
30	G29 & G57	14	2	0.0	G29, G57	2	1	1.2978331170290505
31	G29 & G57	14	2	0.0	G29, G57	2	1	1.2978331170290505
32	G29 & G57	14	2	0.0	G29, G57	2	1	1.2978331170290505
33	G29 & G57	14	2	0.0	G29, G57	2	1	1.2978331170290505
34	G29 & G57	14	2	0.0	G29, G57	2	1	1.2978331170290505
35	G39 & G77	14	2	0.0	G39, G77	2	1	1.3252096457530511
36	G36 & G66	14	2	0.0	G36, G66	2	1	1.3548666379398513
37	G66	14	1	0.5	G66	1	1	1.241756021629468
38	G66	14	1	0.5	G66	1	1	1.241756021629468
39	(G29 & G57) | (G22 & ~G39) | (G40 & ~G39)	14	5	1.0	G22, G29, G39, G40, G57	5	1	0.4670947740993226
40	G45 & G57	13	2	0.0	G45, G57	2	1	0.7081048336499987
41	G22 & G40	13	2	0.0	G22, G40	2	1	1.1031982080298137
42	G36 & G57	13	2	0.0	G36, G57	2	1	1.325088154082701
43	G57	13	1	0.5	G57	1	1	0.9747958372935519
44	G57	13	1	0.5	G57	1	1	0.9747958372935519
45	G29 | G57	11	2	0.0	G29, G57	2	1	1.2978331170290505
46	G57 | G66	10	2	0.0	G57, G66	2	1	1.2584451377435917
47	G25 & (G14 | G29 | G57)	10	4	0.5	G14, G25, G29, G57	4	1	0.2123018431724189
48	G72	10	1	0.5	G72	1	1	0.9678931044945545
49	G57 | G6	7	2	0.0	G57, G6	2	1	1.058018062212458
50	G17 & G26	7	2	0.0	G17, G26	2	1	1.143180371411557
