Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G32 & G90 & ~G27	19	3	0.214094	2.6734
G1	2	G32 & G90 & ~G8	19	3	0.237046	2.6505
G1	3	G32 & G90	19	2	0.380780	2.5067
G1	4	G32	18	1	0.374598	1.9629
G2	1	G52 & (G25 | G69) & (G45 | G69)	19	4	0.233438	2.1541
G2	2	G18 | (G52 & G69)	18	3	0.692833	2.1447
G2	3	G52 & G69 & (G25 | G45)	18	4	0.305825	2.0317
G2	4	G52 & G69	18	2	0.934782	1.9027
G2	5	(G100 | G20) & (G100 | G41) & (G18 | G45) & (G20 | G29) & (G29 | G41)	18	6	0.221585	1.6784
G2	6	G52 & (G20 | G25) & (G20 | G45) & (G25 | G41) & (G41 | G45)	18	5	0.866173	1.0338
G3	1	G43 & G85 & ~G80	17	3	0.654324	2.1332
G3	2	G26 & G68 & G85	17	3	0.673029	2.1145
G3	3	G68 & G85	17	2	0.877142	1.9104
G3	4	G26 & G85	16	2	0.972205	1.7653
G3	5	G59 & G68	16	2	0.997069	1.7404
G3	6	G85	16	1	0.793099	1.4444
G4	1	G38 | G78	18	2	0.651598	2.1859
G4	2	G78 | ~G41	18	2	0.793268	2.0442
G4	3	G38 | G59 | G64	18	3	0.952091	1.8854
G4	4	G38 | G42 | G64	18	3	0.964428	1.8731
G4	5	G38 | G42	18	2	0.972862	1.8646
G4	6	G38 | G64	18	2	1.003909	1.8375
G4	7	G22 | G38 | G64	17	3	0.993503	1.7940
G5	1	G100 & G53 & G74	19	3	0.273599	2.6139
G5	2	G100 & G53	19	2	0.641684	2.2458
G5	3	G53 & G70	18	2	0.671400	2.1661
G5	4	G53 & G54	18	2	0.720336	2.1172
G5	5	G53 & G74	18	2	0.765298	2.0722
G5	6	G100 & G34 & G53 & G66	18	4	0.394676	1.9428
G5	7	G53 & (G100 | G12 | G41) & (G12 | G41 | G74)	18	5	0.132089	1.7679
G5	8	G53	18	1	0.692197	1.6453
G5	9	G100 & G53 & G74 & (G60 | G70)	18	5	0.446406	1.4536
G6	1	G9 & (~G40 | ~G48)	20	3	0.130464	2.8070
G6	2	G9 & ~G48	20	2	0.336111	2.6014
G6	3	G19 & G9	19	2	0.337376	2.5501
G7	1	~G23 & (~G82 | ~G97)	17	3	0.259829	2.5277
G8	1	G67 & G8 & G87	20	3	0.262114	2.6754
G8	2	G51 & G8	20	2	0.291799	2.6457
G8	3	G8 & (G51 | G83)	20	3	0.291799	2.6457
G8	4	G21 & G51 & G8	19	3	0.312865	2.5746
G8	5	G68 & G8	19	2	0.412184	2.4753
G8	6	G8	19	1	0.312462	2.0750
G9	1	G24 & (G9 | G99)	18	3	0.152116	2.6854
G9	2	G9 & (G24 | G99)	18	3	0.152116	2.6854
G9	3	G24 | (G9 & G99)	18	3	0.152116	2.6854
G9	4	G24 & G9	18	2	0.152116	2.6854
G9	5	G9 | (G24 & G99)	18	3	0.152116	2.6854
G9	6	G37 | (G25 & G99)	17	3	0.373841	2.4137
G9	7	G24 & G74	18	2	0.522467	2.3150
G9	8	G24	18	1	0.152116	2.1854
G9	9	G9	18	1	0.152116	2.1854
G9	10	G25 | G9	17	2	0.832277	1.9552
G10	1	G39 | (G26 & G4)	18	3	0.214566	2.6229
G10	2	G26 | G39	18	2	0.997792	1.8397
G11	1	G25 & G44 & G66	19	3	0.280831	2.6067
G11	2	G25 & G44	19	2	0.644555	2.2429
G11	3	G44 & G66	18	2	0.815888	2.0216
G11	4	G44	18	1	0.482812	1.8547
G12	1	G39 | (~G32 & ~G78)	20	3	0.078632	2.8589
G12	2	G39 | (G15 & ~G32)	20	3	0.129616	2.8079
G12	3	G39 | G78 | ~G32	19	3	0.091369	2.7961
G12	4	G11 | G39 | ~G32	20	3	0.155260	2.7822
G12	5	G25 | G39 | ~G32	20	3	0.161253	2.7762
G12	6	G39 | G46 | ~G32	20	3	0.199887	2.7376
G13	1	G59 & G88	19	2	0.531784	2.3557
G13	2	G38 & G88	18	2	0.749530	2.0880
G13	3	G59	18	1	0.748603	1.5889
G14	1	G13 | G38 | ~G77	19	3	0.198154	2.6893
G14	2	G13 | G38	19	2	0.328798	2.5587
G14	3	G38	19	1	0.485634	1.9019
G14	4	G4	18	1	0.585191	1.7523
G15	1	G38 | (G18 & G84)	17	3	0.407520	2.3800
G15	2	G38 | (G18 & G65)	18	3	0.608901	2.2286
G16	1	G82 & G87 & G95	17	3	0.443565	2.3439
G16	2	G30 & G92 & G95	18	3	0.505621	2.3319
G16	3	G30 & G46	18	2	1.057584	1.8375
G16	4	G92 & G95	18	2	1.115334	1.8375
G16	5	G30 & G76 & G92	17	3	1.114996	1.7875
G16	6	G30 & G95	17	2	1.179107	1.7875
G16	7	G22 & G30 & G52 & G95	17	4	0.973916	1.3136
G17	1	G35 | G82	16	2	0.515819	2.2217
G17	2	G82 | G99	16	2	0.558049	2.1795
G17	3	G61 | G82	16	2	0.596722	2.1408
G17	4	G30 & G73	15	2	0.665623	2.0219
G17	5	G1 | G99	15	2	0.778929	1.9086
G17	6	G82	15	1	0.571509	1.6160
G18	1	G100 & ~G78	20	2	1.020545	1.9375
G19	1	G12 & (G33 | G46)	19	3	0.141336	2.7462
G19	2	G46 | (G12 & G35)	19	3	0.143955	2.7435
G19	3	G46 | (G12 & G33)	19	3	0.154608	2.7329
G19	4	G12 & G46	18	2	0.240542	2.5970
G19	5	G46 | G75	18	2	0.257758	2.5797
G19	6	G12 | G54	18	2	0.303433	2.5341
G19	7	G12 & G67	18	2	0.538139	2.2994
G19	8	G12 & (G33 | G46 | G67)	18	4	0.177134	2.1604
G19	9	G46	18	1	0.240542	2.0970
G19	10	G12	18	1	0.590761	1.7467
G20	1	G90 & (G45 | G46)	18	3	0.330294	2.5072
G20	2	G67 & G90	18	2	1.028543	1.8375
G21	1	G4 & (G32 | G70)	16	3	0.624273	2.1132
G21	2	G4 & (G46 | G82 | ~G44)	17	4	0.700315	1.5872
G21	3	G4	16	1	0.718833	1.5187
G21	4	G4 & (G50 | G72) & (G70 | G72)	17	4	0.886078	1.4014
G21	5	G4 & (G20 | G36 | G82) & (G20 | G72 | G82)	17	5	0.713468	1.1365
G21	6	(G20 | G82) & (G36 | G4) & (G4 | G72)	17	5	0.713468	1.1365
G22	1	G85 & (G15 | G27)	15	3	0.261975	2.4255
G22	2	G85 & (G15 | G8)	15	3	0.411468	2.2760
G22	3	G85	14	1	0.469474	1.6680
G22	4	G38 & G85	14	2	1.025343	1.6375
G22	5	G85 & (G12 | G15 | G20)	14	4	0.511702	1.6258
G22	6	G85 & (G27 | G38 | G68)	14	4	0.900072	1.2374
G23	1	~G94 & (G45 | G67)	15	3	0.439157	2.2483
G23	2	~G94 & (G24 | G45)	16	3	0.532908	2.2046
G23	3	~G72 & ~G94	16	2	1.224648	1.7375
G23	4	~G94 & ~G98	16	2	1.235425	1.7375
G24	1	~G20 | (G24 & G37)	19	3	0.354100	2.5334
G24	2	G24 & ~G20	19	2	0.421332	2.4662
G24	3	G24	18	1	0.640700	1.6968
G24	4	~G20	19	1	0.819169	1.5683
G25	1	G24 | G93	20	2	0.187203	2.7503
G25	2	G24 | (G93 & G97)	20	3	0.187203	2.7503
G25	3	G41 | G93	20	2	0.337297	2.6002
G25	4	G41 & (G24 | G93)	20	3	0.409865	2.5276
G25	5	G24	20	1	0.133850	2.3037
G26	1	G19 | G55	20	2	0.169799	2.7677
G26	2	G19 | (G11 & G86)	19	3	0.156201	2.7313
G26	3	G19 | G89	20	2	0.240409	2.6971
G26	4	G19	20	1	0.149630	2.2879
G26	5	G19 | (G11 & G20) | (G20 & G86)	19	4	0.197360	2.1901
G27	1	G25 & (G29 | ~G15)	20	3	0.180841	2.7567
G27	2	G25 & (G15 | G83)	20	3	0.285233	2.6523
G27	3	G25 & G71	19	2	0.370806	2.5167
G27	4	G25	20	1	0.170638	2.2669
G27	5	G25 | (G15 & G29) | (G29 & G79)	19	4	0.152420	2.2351
G28	1	G26 | (G79 & ~G11)	19	3	0.177288	2.7102
G28	2	G26 | G79	19	2	0.177288	2.7102
G28	3	G26 | (G79 & ~G36)	19	3	0.207193	2.6803
G28	4	G26 & G28	18	2	0.262492	2.5750
G28	5	G28 | G79	18	2	0.496966	2.3405
G28	6	G20 | G26	18	2	0.553308	2.2842
G28	7	G26 | (G11 & G79) | (G39 & G79)	18	4	0.300290	2.0372
G28	8	G26	18	1	0.377614	1.9599
G29	1	G66 & G91	19	2	0.161475	2.7260
G29	2	G91 & (G51 | G66)	19	3	0.161475	2.7260
G29	3	G39 & G66 & G91	19	3	0.164612	2.7229
G29	4	G39 & G91	19	2	0.206717	2.6808
G29	5	G91	19	1	0.313229	2.0743
G29	6	G27	18	1	0.694917	1.6426
G30	1	~G62	20	1	0.499713	1.9378
G31	1	G3 & G35 & G40	17	3	0.281026	2.5065
G31	2	G3 & G35	17	2	0.789345	1.9982
G31	3	G53 & G99	16	2	0.800314	1.9372
G31	4	G14 & G35 & G58 & G87	16	4	0.678322	1.5592
G32	1	G13 | (G60 & G74)	20	3	0.138526	2.7990
G32	2	G13 | G60	20	2	0.151908	2.7856
G32	3	G13	20	1	0.151908	2.2856
G33	1	G88 | (G31 & G38)	17	3	0.384370	2.4031
G33	2	G61 | G88	18	2	0.472690	2.3648
G33	3	G1 | G61 | G88	18	3	0.590486	2.2470
G33	4	G60 | G88	18	2	0.632414	2.2051
G33	5	G61 | ~G26	18	2	0.643189	2.1943
G33	6	G88	18	1	0.590366	1.7471
G34	1	~G73 | (G46 & G86)	16	3	0.746272	1.9912
G34	2	~G40 | ~G73	16	2	0.868474	1.8690
G34	3	~G73	16	1	0.851392	1.3861
G35	1	~G27 & ~G41	18	2	0.523826	2.3137
G35	2	~G41 & ~G68	18	2	0.672761	2.1647
G35	3	G59 & ~G65	18	2	1.181604	1.8375
G36	1	G41 & ~G100 & ~G34	20	3	0.167018	2.7705
G36	2	G41 & ~G100 & ~G33	20	3	0.225573	2.7119
G36	3	G75 & ~G100 & ~G34	20	3	0.269571	2.6679
G36	4	G75 & ~G100	20	2	0.397901	2.5396
G36	5	False	19	1	0.415235	1.9723
G37	1	G33 & (G37 | G97)	20	3	0.107201	2.8303
G37	2	G33 | (G37 & G86)	19	3	0.173738	2.7138
G37	3	G33	19	1	0.099272	2.2882
G37	4	G33 & (G37 | G82 | G97) & (G37 | G91 | G97)	20	5	0.131913	1.8681
G37	5	G33 & (G14 | G37 | G82) & (G14 | G37 | G91)	19	5	0.172635	1.7774
G38	1	G20	19	1	1.154420	1.3875
G39	1	G100 | G91 | G93	20	3	0.180634	2.7569
G39	2	G91 | (G13 & G24)	20	3	0.202377	2.7351
G39	3	G24 & (G13 | G91)	19	3	0.202377	2.6851
G39	4	G9 | G91	20	2	0.356175	2.5813
G39	5	G41 | G91	20	2	0.373409	2.5641
G39	6	G100 | G91	20	2	0.403427	2.5341
G39	7	G24 | G91	20	2	0.405591	2.5319
