combination_id	final_score	composite_score	n_basins	avg_cycle_length	basin_entropy	final_state_concordance	fixed_point_ratio	total_literals	total_nots	avg_k	std_k	k_distance_from_2	G1_position	G1_rule	G10_position	G10_rule	G2_position	G2_rule	G3_position	G3_rule	G4_position	G4_rule	G5_position	G5_rule	G6_position	G6_rule	G7_position	G7_rule	G8_position	G8_rule	G9_position	G9_rule	composite_score_old
1_0_0_0_1_0_1_0_1_5	0.2431703646804145	1.685	4	1.25	1.659949038355764	0.7	0.75	29	5	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	2	G3 & (G1 | G6)	6	G1 & (G6 | ~G2)	1.685
1_0_0_0_1_0_1_0_1_1	0.24328769032496353	1.685	4	1.25	1.6623632407907616	0.7	0.75	29	5	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	2	G3 & (G1 | G6)	2	~G2 | (G1 & G6)	1.685
1_0_0_0_1_0_1_0_0_5	0.24329943258562958	1.685	4	1.25	1.6626048605525907	0.7	0.75	29	5	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	1	G1 & (G3 | G6)	6	G1 & (G6 | ~G2)	1.685
1_0_0_0_1_0_1_0_0_2	0.2433315970048298	1.685	4	1.25	1.6632667057907053	0.7	0.75	29	5	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	1	G1 & (G3 | G6)	3	~G2 & (G1 | G6)	1.685
1_0_0_0_1_0_1_0_0_1	0.24338556031128636	1.685	4	1.25	1.6643771053657404	0.7	0.75	29	5	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	1	G1 & (G3 | G6)	2	~G2 | (G1 & G6)	1.685
1_0_0_0_1_0_1_0_1_2	0.2434374882297046	1.685	4	1.25	1.6654456228886705	0.7	0.75	29	5	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	2	G3 & (G1 | G6)	3	~G2 & (G1 | G6)	1.685
1_0_0_0_1_0_1_0_0_3	0.28329943258562956	1.685	4	1.25	1.6626048605525907	0.7	0.75	29	6	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	1	G1 & (G3 | G6)	4	G1 & ~G2 & ~G6	1.685
1_0_0_0_1_0_1_0_0_0	0.2833315970048298	1.685	4	1.25	1.6632667057907053	0.7	0.75	29	6	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	1	G1 & (G3 | G6)	1	~G2 & (G1 | ~G6)	1.685
1_0_0_0_1_0_1_0_1_3	0.28337030405562874	1.685	4	1.25	1.6640631783491941	0.7	0.75	29	6	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	2	G3 & (G1 | G6)	4	G1 & ~G2 & ~G6	1.685
1_0_0_0_1_0_1_0_1_0	0.2834060752069145	1.685	4	1.25	1.664799239087397	0.7	0.75	29	6	2.9	0.3	0.8999999999999999	2	G4 | (G1 & G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	2	G4 | (G1 & G10)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	2	G3 & (G1 | G6)	1	~G2 & (G1 | ~G6)	1.685
0_0_0_0_0_0_1_0_0_5	0.3	1.2999999999999998	1	2.0	-0.0	0.0	0.0	29	5	2.9	0.3	0.8999999999999999	1	G1 & (G4 | G5)	1	G10 & G3 & G5	1	~G1 | (G3 & G6)	1	G3 & (G4 | ~G2)	1	G1 & (G10 | G4)	1	G2 & (G3 | G4)	2	G2 & G5	1	G3 | (~G7 & ~G9)	1	G1 & (G3 | G6)	6	G1 & (G6 | ~G2)	1.2999999999999998
