Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G1 & (G4 | G5)	19	3	0.284712	2.6028
G1	2	G4 | (G1 & G5)	19	3	0.284712	2.6028
G1	3	G4 | (G5 & G8)	18	3	0.278921	2.5586
G1	4	G4 & (G1 | G5)	18	3	0.284712	2.5528
G1	5	G1 | (G4 & G5)	18	3	0.284712	2.5528
G1	6	G1 & (G10 | G4)	19	3	0.380310	2.5072
G1	7	G4 | (G1 & G10)	19	3	0.424979	2.4625
G1	8	G4 | (G10 & G7)	19	3	0.459385	2.4281
G1	9	G1 | (G10 & G4)	18	3	0.424979	2.4125
G1	10	G4 & (G1 | G10)	18	3	0.424979	2.4125
G1	11	G1 | (G5 & G8)	18	3	0.431869	2.4056
G1	12	G1 & (G4 | G7)	19	3	0.501852	2.3856
G1	13	G4 | (G1 & G7)	19	3	0.501852	2.3856
G1	14	G10 | G4	18	2	0.491008	2.3465
G1	15	G1 | G4	18	2	0.532110	2.3054
G1	16	G1 & G4	18	2	0.532110	2.3054
G1	17	G1 & ~G6	18	2	0.535046	2.3025
G1	18	G4 | (G10 & G3)	19	3	0.762714	2.1248
G1	19	G4 | (G1 & G10) | (G1 & G8)	18	4	0.237978	2.0995
G1	20	G1 & (G2 | G4 | G5)	19	4	0.338806	2.0487
G1	21	G4 & (G1 | G10) & (G1 | G2)	18	4	0.324002	2.0135
G1	22	G1 | (G10 & G4) | (G4 & G9)	18	4	0.361459	1.9760
G1	23	G1 | (G3 & G4 & G7)	18	4	0.389702	1.9478
G1	24	G1 & (G3 | G4 | G5) & (G4 | G5 | G6)	19	5	0.064310	1.8857
G1	25	G1 | G4 | (G5 & G8)	18	4	0.473913	1.8636
G1	26	(G1 & G4) | (G1 & G5) | (G3 & G4) | (G3 & G5) | (G4 & G9) | (G5 & G9)	18	5	0.119727	1.7803
G1	27	G4 | (G10 & G5 & G8) | (G5 & G8 & G9)	18	5	0.176405	1.7236
G1	28	G1	18	1	0.626839	1.7107
G1	29	G4	18	1	0.768878	1.5686
G2	1	~G1 | (G3 & G6)	19	3	0.133057	2.7544
G2	2	G6 | (~G1 & ~G9)	19	3	0.140817	2.7467
G2	3	G2 & (~G1 | ~G10)	19	3	0.152633	2.7349
G2	4	~G1 & (G2 | ~G10)	19	3	0.152633	2.7349
G2	5	G6 | ~G1	19	2	0.154353	2.7331
G2	6	G6 | (G2 & ~G1)	19	3	0.162818	2.7247
G2	7	~G1 | (G2 & G6)	19	3	0.162818	2.7247
G2	8	~G1 & (G5 | ~G3)	19	3	0.194537	2.6930
G2	9	~G1 | (G2 & G8)	19	3	0.201629	2.6859
G2	10	~G1 & (~G3 | ~G8)	20	3	0.255071	2.6824
G2	11	~G1 & ~G4	19	2	0.207587	2.6799
G2	12	~G1 & (G6 | ~G4)	19	3	0.207587	2.6799
G2	13	(G4 & G6) | (~G1 & ~G4)	19	3	0.207587	2.6799
G2	14	~G1 & (~G3 | ~G4)	19	3	0.226697	2.6608
G2	15	G2 & ~G1	19	2	0.249796	2.6377
G2	16	G2 & ~G4	19	2	0.328888	2.5586
G2	17	~G1	19	1	0.196738	2.1908
G3	1	G3 & (G4 | ~G2)	19	3	0.113306	2.7742
G3	2	G3 & (G1 | G8)	18	3	0.071710	2.7658
G3	3	G3 | (G1 & G8)	18	3	0.071710	2.7658
G3	4	G3 & (G1 | G9)	19	3	0.123415	2.7641
G3	5	G3 | (G4 & G8)	18	3	0.094210	2.7433
G3	6	G3 & (~G2 | ~G4)	18	3	0.113306	2.7242
G3	7	G3 & ~G2	19	2	0.165458	2.7220
G3	8	G3 & (~G2 | ~G5)	19	3	0.165458	2.7220
G3	9	G9 | (G1 & G3)	18	3	0.123415	2.7141
G3	10	G3 | (G5 & G9)	18	3	0.167956	2.6695
G3	11	(G3 & G5) | (G3 & G9) | (G5 & G9)	18	3	0.354795	2.4827
G3	12	G3 | (G1 & G6)	18	3	0.402681	2.4348
G3	13	G3 & (G1 | G8 | G9)	19	4	0.293269	2.0942
G3	14	G3 & (G10 | G4 | G9)	19	4	0.392091	1.9954
G3	15	G3	18	1	0.613179	1.7243
G3	16	~G2	18	1	0.660702	1.6768
G3	17	G3 | (G1 & G4 & G9) | (G4 & G8 & G9)	18	5	0.260088	1.6399
G4	1	G1 & (G10 | G4)	17	3	0.425150	2.3623
G4	2	G4 | (G1 & G10)	17	3	0.425150	2.3623
G4	3	G10 | (G4 & G9)	17	3	0.490184	2.2973
G4	4	G1 & (G10 | G4) & (G10 | G9)	18	4	0.065016	2.2725
G4	5	G4 & (G10 | G9)	17	3	0.538340	2.2492
G4	6	G4 & (~G3 | ~G5)	18	3	0.610425	2.2271
G4	7	G4 | (G10 & G5)	17	3	0.594831	2.1927
G4	8	G4 | (G10 & G3)	17	3	0.611466	2.1760
G4	9	G4 | (G1 & G7)	17	3	0.639208	2.1483
G4	10	G1 & (G4 | G7)	17	3	0.639208	2.1483
G5	1	G2 & (G3 | G4)	15	3	0.380142	2.3074
G5	2	G6 & G7 & ~G3	14	3	0.348168	2.2893
G5	3	G10 & G2 & G7	14	3	0.365974	2.2715
G5	4	G2 & G3 & G7	14	3	0.407248	2.2303
G5	5	G2 & G3 & ~G4	14	3	0.463011	2.1745
G5	6	G2 & (G1 | G3)	15	3	0.540930	2.1466
G5	7	G2 & G3 & G5	14	3	0.505807	2.1317
G5	8	G4 & G5 & G9	14	3	0.548333	2.0892
G5	9	G3 & G5 & G9	14	3	0.600280	2.0372
G5	10	G2 & G6 & G7	14	3	0.687630	1.9499
G5	11	G2 & G7 & (G3 | G6)	15	4	0.312002	1.8755
G5	12	G2 & G4 & G7	14	3	0.772577	1.8649
G5	13	G1 & G2 & G7	14	3	0.804566	1.8329
G5	14	G1 & G2 & G4 & G7	14	4	0.310858	1.8266
G5	15	G2 & (G4 | G6) & (G4 | G7)	15	4	0.393985	1.7935
G5	16	G1 & G2 & G4	14	3	0.870593	1.7669
G5	17	G10 & G2 & (G3 | G7)	14	4	0.383251	1.7542
G5	18	G2 & (G1 | G3) & (G3 | G7)	15	4	0.441097	1.7464
G5	19	G2 & (G4 | G7) & (G6 | G7)	14	4	0.393985	1.7435
G5	20	G2 & G5 & G7	14	3	0.942334	1.6952
G5	21	G5 & (G9 | ~G1)	15	3	1.098275	1.6875
G5	22	G2 & G7 & (G1 | G6)	15	4	0.541912	1.6456
G5	23	G1 & G2	14	2	1.012636	1.6375
G5	24	G6 & G7	14	2	1.053851	1.6375
G5	25	G2 & G4	14	2	1.091189	1.6375
G5	26	G5 & G9	14	2	1.046509	1.6375
G5	27	G5 & G7 & ~G1	14	3	1.071132	1.6375
G5	28	G5 & (~G1 | ~G10)	14	3	1.079962	1.6375
G5	29	G1 & G5 & G9	14	3	1.098275	1.6375
G5	30	G2 & G5	14	2	1.119080	1.6375
G5	31	G5 & ~G10	14	2	1.122611	1.6375
G5	32	G2 & G7	14	2	1.064113	1.6375
G5	33	G5 & G6	14	2	1.091508	1.6375
G5	34	G2 & G3	14	2	1.107538	1.6375
G5	35	G2 & (G1 | G7) & (G6 | G7)	14	4	0.541912	1.5956
G5	36	(G1 | G2) & (G1 | G7) & (G2 | G6) & (G6 | G7)	14	4	0.541912	1.5956
G5	37	G7 & (G1 | G2) & (G2 | G6)	14	4	0.541912	1.5956
G5	38	(G2 & G4) | (G2 & G5) | (G4 & G6)	15	4	0.777966	1.4095
G5	39	G10 & G2 & G4 & G7	14	4	0.774362	1.3631
G5	40	G5 & (G2 | G3) & (G2 | G6)	14	4	0.924622	1.2129
G6	1	G2 & G5 & G7	19	3	0.327558	2.5599
G6	2	G2 & G5	19	2	0.327558	2.5599
G6	3	G2 & G5 & ~G6	20	3	0.476370	2.4611
G6	4	G5 & G7 & ~G6	19	3	0.435546	2.4520
G6	5	G3 & (G2 | G6)	19	3	0.507624	2.3799
G6	6	G2 & G3 & ~G1	19	3	0.510447	2.3771
G6	7	G2 & G5 & G7 & ~G6	20	4	0.226389	2.2111
G6	8	G2 & G5 & (~G6 | ~G7)	20	4	0.226389	2.2111
G6	9	G2 & G3 & G7	19	3	0.682611	2.2049
G6	10	G2 & G3	19	2	0.715932	2.1716
G6	11	G2 & G3 & G5	19	3	0.775241	2.1123
G7	1	G3 | (~G7 & ~G9)	15	3	0.583991	2.1035
G7	2	G5 | (~G4 & ~G6)	15	3	0.589927	2.0976
G7	3	(G1 & G10) | (~G10 & ~G4)	15	3	0.631292	2.0562
G7	4	~G10 & ~G4	15	2	0.746857	1.9406
G7	5	~G10 & ~G4 & ~G6	14	3	0.816328	1.8212
G7	6	G5 | (G8 & ~G6)	14	3	0.980435	1.6571
G7	7	G5 | G8 | ~G1	14	3	1.083599	1.6375
G7	8	G6 | ~G1 | ~G7	14	3	1.069086	1.6375
G7	9	G5 | ~G4	14	2	1.489325	1.6375
G7	10	G3 & (G2 | G6 | G8) & (G2 | G6 | G9)	14	5	0.163566	1.5364
G8	1	G1 & (G3 | G6)	14	3	0.352291	2.2852
G8	2	G3 & (G1 | G6)	14	3	0.352291	2.2852
G8	3	G10 & G5 & G7	14	3	0.399262	2.2382
G8	4	G1 & ~G4 & ~G6	15	3	0.454608	2.2329
G8	5	G1 & G3 & ~G9	15	3	0.523415	2.1641
G8	6	G5 & G7 & ~G2	14	3	0.514444	2.1231
