Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G1	1	G1 & (G4 | G5)	2.6533	0.284185	19	2	0	1	6	1	0.666666666666667	0.8	0.888888888888889	0.95	20	1	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G1	2	G4 | (G1 & G5)	2.6533	0.284185	19	2	0	1	6	1	0.666666666666667	0.8	0.888888888888889	0.95	20	1	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G2	1	G2 & (G6 | ~G4)	2.7787	0.158777	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G2	2	~G4 & (G2 | G6)	2.7787	0.158777	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G3	1	G3 & (~G2 | ~G5)	2.7714	0.166136	19	1	1	2	5	0.5	0.333333333333333	0.4	0.666666666666667	0.95	20	1	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G4	1	G4 | (G1 & G10)	2.5953	0.236971	17	0	2	1	6	0	0	0	0.666666666666667	0.85	20	3	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G4	2	G1 & (G10 | G4)	2.5953	0.236971	17	0	2	1	6	0	0	0	0.666666666666667	0.85	20	3	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G5	1	G10 & G2 & G7	2.3084	0.365974	14	0	3	0	6	0	0	0	0.666666666666667	0.7	20	6	3
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G6	1	G2 & G5 & G7	2.6099	0.327558	19	0	3	1	5	0	0	0	0.555555555555556	0.95	20	1	3
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G7	1	G3 & (G2 | G9)	1.9702	0.704117	14	0	3	2	4	0	0	0	0.444444444444444	0.7	20	6	3
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G8	1	G1 & G3 & ~G8	2.1605	0.566502	15	0	2	0	7	0	0	0	0.777777777777778	0.75	20	5	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G9	1	~G2	1.9109	0.368724	16	1	0	1	7	1	0.5	0.666666666666667	0.888888888888889	0.8	20	4	1
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G10	1	G1 & G10 & G7	1.8322	1.014496	17	0	2	0	7	0	0	0	0.777777777777778	0.85	20	3	2
10	size10_4	rules_WCSS_size10_4_5	WCSS	5	rules_by_gene.tsv	G10	2	G10 & G7	1.8322	1.146433	17	0	1	0	8	0	0	0	0.888888888888889	0.85	20	3	1
