generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.40	2.79	5	15	0.380	0.0	1.0	0.9618	0.1678	1.2774
1	10.78	2.63	6	15	0.310	0.0	1.0	0.9538	0.2269	1.2620
2	11.78	2.77	4	15	0.270	0.0	1.0	0.9910	0.2269	1.2774
3	12.32	2.63	5	15	0.320	0.0	1.0	0.9698	0.1619	1.2603
4	12.00	3.42	5	15	0.380	0.0	1.0	1.0239	0.1994	1.2782
5	12.64	3.10	5	15	0.260	0.0	0.5	1.0748	0.6229	1.2766
6	12.46	3.31	5	15	0.180	0.0	0.5	1.0481	0.3648	1.2737
7	13.32	2.20	8	16	0.170	0.0	1.0	1.0556	0.5850	1.2771
8	13.22	2.77	4	16	0.150	0.0	1.0	1.0238	0.4475	1.1820
9	13.32	2.38	5	16	0.170	0.0	1.0	1.0295	0.1341	1.1839
10	13.30	2.36	7	16	0.260	0.0	1.5	0.9439	0.0761	1.2708
11	12.98	2.53	7	16	0.160	0.0	1.0	0.9463	0.1935	1.2680
12	12.32	3.15	5	16	0.240	0.0	1.5	0.8582	0.0982	1.2571
13	13.04	2.39	8	16	0.170	0.0	1.0	0.9322	0.3552	1.2571
14	12.74	2.67	5	16	0.210	0.0	1.0	0.9674	0.2132	1.2179
15	12.76	2.88	5	16	0.210	0.0	1.0	0.9158	0.1846	1.2115
16	13.34	2.71	6	16	0.290	0.0	1.5	0.8864	0.0858	1.1886
17	12.86	3.07	5	16	0.270	0.0	1.5	0.8850	0.0444	1.2472
18	13.44	2.53	7	16	0.270	0.0	1.0	0.9923	0.5414	1.2619
19	14.22	1.84	9	16	0.200	0.0	1.0	1.0475	0.5809	1.2588
20	13.96	2.31	7	16	0.220	0.0	1.0	1.0074	0.1810	1.2103
21	14.00	2.73	5	16	0.090	0.0	1.0	1.0643	0.7040	1.2664
22	13.82	2.67	5	16	0.150	0.0	0.5	1.0760	0.7298	1.2588
23	13.44	2.93	6	16	0.120	0.0	0.5	1.0269	0.6681	1.2664
24	13.74	2.41	5	16	0.130	0.0	0.5	0.9791	0.1804	1.2185
25	14.00	2.68	5	16	0.120	0.0	0.5	0.9464	0.5188	1.1988
26	14.32	2.49	5	16	0.140	0.0	1.0	0.9478	0.3480	1.2782
27	13.98	2.29	8	16	0.100	0.0	0.5	0.9464	0.2203	1.2591
28	14.18	2.25	6	16	0.130	0.0	1.0	0.9347	0.6414	1.2782
29	14.46	2.36	7	16	0.150	0.0	1.0	0.8943	0.2539	1.2423
30	13.48	2.84	5	16	0.190	0.0	1.5	0.8529	0.0900	1.2774
31	14.30	2.17	5	16	0.060	0.0	0.5	0.9123	0.7181	1.2333
32	13.76	2.97	5	16	0.150	0.0	1.0	0.8541	0.2911	1.2333
33	13.62	2.37	7	17	0.130	0.0	1.0	0.9708	0.2343	1.2663
34	13.82	2.28	7	17	0.140	0.0	1.5	0.9208	0.1077	1.2333
35	14.20	2.50	5	17	0.100	0.0	0.5	0.9371	0.7181	1.2494
36	14.70	1.82	8	17	0.150	0.0	0.5	0.9096	0.6637	1.2603
37	13.54	2.92	5	17	0.150	0.0	0.5	0.8672	0.1267	1.2333
38	14.24	2.17	9	17	0.200	0.0	1.0	0.8745	0.2101	1.2603
39	14.02	2.35	9	17	0.180	0.0	1.0	0.8809	0.2247	1.2333
40	13.60	2.62	6	17	0.250	0.0	1.5	0.8308	0.0567	1.2660
41	13.50	2.56	7	17	0.260	0.0	1.5	0.8247	0.1198	1.2564
42	14.00	2.69	8	17	0.090	0.0	0.5	0.8897	0.4007	1.2333
43	13.16	2.96	8	17	0.240	0.0	1.0	0.8834	0.1087	1.2603
44	13.88	2.95	5	17	0.290	0.0	1.0	0.8757	0.2343	1.2603
45	14.18	2.86	5	17	0.280	0.0	1.5	0.8324	0.1773	1.2333
46	14.00	3.23	5	17	0.320	0.0	1.5	0.8264	0.1320	1.1978
47	14.00	2.97	7	17	0.230	0.0	1.5	0.8533	0.3502	1.2603
48	13.80	3.12	7	17	0.230	0.0	1.5	0.8949	0.2646	1.2603
49	14.32	3.18	7	17	0.110	0.0	0.5	0.9295	0.3804	1.2782
50	15.10	2.22	8	17	0.150	0.0	1.0	0.8836	0.1435	1.1886
