rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G17 & (G16 | G77)	18	3	0.0	G16, G17, G77	3	1	0.21166573362092594
2	G17 & (G16 | G77)	18	3	0.0	G16, G17, G77	3	1	0.21166573362092594
3	G17 & (G16 | G77)	18	3	0.0	G16, G17, G77	3	1	0.21166573362092594
4	G17 & (G16 | G77)	18	3	0.0	G16, G17, G77	3	1	0.21166573362092594
5	G17 & (G16 | G77)	18	3	0.0	G16, G17, G77	3	1	0.21166573362092594
6	G17	18	1	0.5	G17	1	1	0.21166573362092594
7	G17	18	1	0.5	G17	1	1	0.21166573362092594
8	G17	18	1	0.5	G17	1	1	0.21166573362092594
9	G17	18	1	0.5	G17	1	1	0.21166573362092594
10	G17	18	1	0.5	G17	1	1	0.21166573362092594
11	G17	18	1	0.5	G17	1	1	0.21166573362092594
12	G17 & (G16 | G77)	18	3	0.0	G16, G17, G77	3	1	0.21166573362092594
13	G17	18	1	0.5	G17	1	1	0.21166573362092594
14	G17 & (G16 | G8)	18	3	0.0	G16, G17, G8	3	1	0.5534823449812523
15	G17	18	1	0.5	G17	1	1	0.6095073407714927
16	G17	18	1	0.5	G17	1	1	0.5634187175588043
17	G17	18	1	0.5	G17	1	1	0.5634187175588043
18	G17	18	1	0.5	G17	1	1	0.5634187175588043
19	G17	18	1	0.5	G17	1	1	0.5634187175588043
20	G17	18	1	0.5	G17	1	1	0.5634187175588043
21	G17 | (G16 & G77)	17	3	0.0	G16, G17, G77	3	1	0.21166573362092594
22	G17 | G22	17	2	0.0	G17, G22	2	1	0.38129227141217936
23	G16 & G17	17	2	0.0	G16, G17	2	1	0.6095073407714927
24	G16 & G17	17	2	0.0	G16, G17	2	1	0.6095073407714927
25	G16 & G17 & G77	15	3	0.0	G16, G17, G77	3	1	0.21166573362092594
26	G17 | G77	15	2	0.0	G17, G77	2	1	0.21166573362092594
27	G55 & G77	15	2	0.0	G55, G77	2	1	1.0476727288322452
28	G55 & G77	15	2	0.0	G55, G77	2	1	1.0476727288322452
29	G16 | G17	14	2	0.0	G16, G17	2	1	0.6095073407714927
30	G16 | G17	14	2	0.0	G16, G17	2	1	0.6095073407714927
31	G16 & G77	14	2	0.0	G16, G77	2	1	0.8469124900851628
32	G16 & G77	14	2	0.0	G16, G77	2	1	0.8469124900851628
33	G16 & G77	14	2	0.0	G16, G77	2	1	0.8469124900851628
34	G55 & G86	14	2	0.0	G55, G86	2	1	1.0514324392001417
35	G16 | (G55 & G73 & G77)	14	4	0.5	G16, G55, G73, G77	4	1	0.6512833405453757
36	G35 & G55	13	2	0.0	G35, G55	2	1	0.8611666871393159
37	G55 | G77	13	2	0.0	G55, G77	2	1	1.0476727288322452
38	G16	13	1	0.5	G16	1	1	0.8871948098479092
39	G16	13	1	0.5	G16	1	1	0.8871948098479092
40	G77	13	1	0.5	G77	1	1	0.9623039848764912
41	G31 & (G16 | G22 | G77) & (G16 | G55 | G77)	13	5	1.0	G16, G22, G31, G55, G77	5	1	0.44150707664256517
42	G17 & G22	12	2	0.0	G17, G22	2	1	0.6288156885004246
43	G16 & (G22 | G77)	12	3	0.0	G16, G22, G77	3	1	0.7657783649200335
44	G16 | G77	12	2	0.0	G16, G77	2	1	0.8469124900851628
45	G16 | G77	12	2	0.0	G16, G77	2	1	0.8469124900851628
46	G57 | G77	12	2	0.0	G57, G77	2	1	1.0616054537512862
47	G16 & G22 & G55 & G77 & G83	12	5	1.0	G16, G22, G55, G77, G83	5	1	0.28274652986617876
48	G12 & G17 & (G16 | G79)	11	4	0.5	G12, G16, G17, G79	4	1	0.4237660449895109
49	G2 | G54	9	2	0.0	G2, G54	2	1	0.9124038471720143
50	G16 & G19	7	2	0.0	G16, G19	2	1	0.5430722055248023
