rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
2	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
3	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
4	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
5	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
6	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
7	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
8	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
9	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
10	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
11	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
12	G80 | G89 | ~G12	19	3	0.0	G12, G80, G89	3	1	0.49147937025612676
13	G89 | ~G12	19	2	0.0	G12, G89	2	1	0.5057248549795252
14	G2 | G80	17	2	0.0	G2, G80	2	1	0.6338927187595923
15	G18 | G87	17	2	0.0	G18, G87	2	1	0.8315076588877859
16	G79 | G89	16	2	0.0	G79, G89	2	1	1.3927847084543536
17	G75	16	1	0.5	G75	1	1	0.5201406148178603
18	~G12	15	1	0.5	G12	1	1	1.0254499585925072
19	~G12	15	1	0.5	G12	1	1	1.0254499585925072
20	~G12	15	1	0.5	G12	1	1	1.0254499585925072
21	G12 | G28 | G88	14	3	0.0	G12, G28, G88	3	1	0.623011006832689
22	G12 | G87	14	2	0.0	G12, G87	2	1	0.855595316674024
23	True	14	1	0.5	True	1	1	0.9484527862478038
24	G58 | G80 | G81 | G87	14	4	0.5	G58, G80, G81, G87	4	1	0.3055258298945164
25	G89	14	1	0.5	G89	1	1	1.0650723378937879
26	G87	14	1	0.5	G87	1	1	1.2098141390385169
27	G87	14	1	0.5	G87	1	1	1.2098141390385169
28	~G4	14	1	0.5	G4	1	1	1.320412841663029
29	G69 | G80 | G89	12	3	0.0	G69, G80, G89	3	1	0.28672293298480256
30	G12 | G89 | ~G80	12	3	0.0	G12, G80, G89	3	1	0.3922021785087105
31	G12 | G89 | ~G80	12	3	0.0	G12, G80, G89	3	1	0.49147937025612676
32	G57 | G80	12	2	0.0	G57, G80	2	1	1.8220315231226316
33	G12 | G49 | G58 | ~G80	12	4	0.5	G12, G49, G58, G80	4	1	0.23786650321194172
34	G12 | G80 | G89	11	3	0.0	G12, G80, G89	3	1	0.41274356769653825
35	G51 | G92	11	2	0.0	G51, G92	2	1	0.9884800144632659
36	G17 & G58	11	2	0.0	G17, G58	2	1	1.2212879649938517
37	G58 | G80	11	2	0.0	G58, G80	2	1	1.3213276621460057
38	G58 | G80	11	2	0.0	G58, G80	2	1	1.3213276621460057
39	~G58 | ~G80	11	2	0.0	G58, G80	2	1	1.3213276621460057
40	(~G1 | ~G81) & (~G1 | ~G87) & (~G58 | ~G81) & (~G58 | ~G87)	11	4	0.5	G1, G58, G81, G87	4	1	0.5979641649508937
41	~G58	11	1	0.5	G58	1	1	1.3509931161765765
42	G80	11	1	0.5	G80	1	1	1.8072785029270704
43	G58 & G87	10	2	0.0	G58, G87	2	1	0.9649669329768105
44	G57	10	1	0.5	G57	1	1	1.9418134707538837
45	G12 | G89	9	2	0.0	G12, G89	2	1	0.5057248549795252
46	G89 | (G12 & G43) | (G12 & G69)	9	4	0.5	G12, G43, G69, G89	4	1	0.10261676555293484
47	~G80	9	1	0.5	G80	1	1	1.8072785029270704
48	~G57 & ~G80 & (G41 | G75)	8	4	0.5	G41, G57, G75, G80	4	1	0.4164990768342324
49	G12 | G93	7	2	0.0	G12, G93	2	1	1.0056396375662973
50	~G89	6	1	0.5	G89	1	1	1.0650723378937879
