rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
2	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
3	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
4	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
5	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
6	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
7	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
8	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
9	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
10	G10 & (G1 | G7)	19	3	0.0	G1, G10, G7	3	10	0.40488353824601003
11	G10 & (G1 | G7) & (G1 | G8)	19	4	0.5	G1, G10, G7, G8	4	10	0.16989481714467353
12	G10 & (G1 | G7) & (G1 | G8)	19	4	0.5	G1, G10, G7, G8	4	10	0.16989481714467353
13	G10 & (G1 | G4) & (G1 | G7)	18	4	0.5	G1, G10, G4, G7	4	10	0.3924027581081915
14	G10	18	1	0.5	G10	1	10	0.4281797391063272
15	G10	18	1	0.5	G10	1	10	0.4281797391063272
16	G10	18	1	0.5	G10	1	10	0.4281797391063272
17	G10 & G8	17	2	0.0	G10, G8	2	10	0.3790770745623545
18	G10 & G8	17	2	0.0	G10, G8	2	10	0.3790770745623545
19	G10 & G8	17	2	0.0	G10, G8	2	10	0.3790770745623545
20	G1 | G10	16	2	0.0	G1, G10	2	10	0.4281755868995496
21	G10 & (G4 | G7 | G9) & (G4 | G8 | G9)	16	5	1.0	G10, G4, G7, G8, G9	5	10	0.22015091739375925
22	G10 & G7	15	2	0.0	G10, G7	2	10	0.4115856177724502
23	G10 | G7 | G8	14	3	0.0	G10, G7, G8	3	10	0.20945058296093996
24	G7 & (G1 | G10)	14	3	0.0	G1, G10, G7	3	10	0.40488353824601003
25	G4 & G7	13	2	0.0	G4, G7	2	10	1.9988999200641158
26	G8	13	1	0.5	G8	1	10	2.1512951895763615
27	G7 | G8	13	2	0.0	G7, G8	2	10	2.1512951895763615
28	G7 | G8	13	2	0.0	G7, G8	2	10	2.1512951895763615
29	G1 | G8	13	2	0.0	G1, G8	2	10	2.3672471781328808
30	G1 & G8	13	2	0.0	G1, G8	2	10	2.3672484932073985
31	G1 | G10 | G7 | G8	13	4	0.5	G1, G10, G7, G8	4	10	0.26289973763029906
32	G8	13	1	0.5	G8	1	10	1.308947291250304
33	G3	13	1	0.5	G3	1	10	2.005645258040343
34	G4	13	1	0.5	G4	1	10	2.045377677004881
35	G8	13	1	0.5	G8	1	10	2.1342385399707355
36	G1	13	1	0.5	G1	1	10	2.594284967730097
37	G10 & G2	12	2	0.0	G10, G2	2	10	0.42988650517730925
38	G4 | G7	12	2	0.0	G4, G7	2	10	1.9988999200641158
39	G7 & G8	12	2	0.0	G7, G8	2	10	2.1512951895763615
40	G7	12	1	0.5	G7	1	10	2.1512951895763615
41	G7 & G8	12	2	0.0	G7, G8	2	10	2.1512951895763615
42	G7 & G8	12	2	0.0	G7, G8	2	10	2.1512951895763615
43	G7	12	1	0.5	G7	1	10	1.41492226138962
44	G7	12	1	0.5	G7	1	10	1.41492226138962
45	G7	12	1	0.5	G7	1	10	1.41492226138962
46	G7	12	1	0.5	G7	1	10	1.41492226138962
47	G2 & G8	7	2	0.0	G2, G8	2	10	1.263519751469648
48	~G4 | ~G7	7	2	0.0	G4, G7	2	10	1.9988999200641158
49	~G1	7	1	0.5	G1	1	10	2.594284967730097
50	G8 & ~G10	6	2	0.0	G10, G8	2	10	0.3790770745623545
