generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.72	2.74	4	15	0.370	0.0	0.5	1.6272	0.6675	1.8303
1	12.14	2.69	5	16	0.260	0.0	1.0	1.6379	0.5841	1.8303
2	12.64	2.61	5	16	0.190	0.0	0.5	1.5544	0.7462	1.8303
3	13.02	2.51	7	17	0.110	0.0	1.0	1.5718	0.7835	1.8237
4	13.04	2.66	7	17	0.150	0.0	0.5	1.6087	0.6622	1.8237
5	14.20	1.73	9	17	0.100	0.0	0.5	1.6474	0.7835	1.8237
6	14.20	2.50	6	17	0.120	0.0	1.0	1.6507	0.3512	1.8303
7	14.22	2.56	8	17	0.190	0.0	1.0	1.5862	0.5606	1.7924
8	14.48	2.67	6	17	0.160	0.0	0.5	1.6565	0.6691	1.8237
9	15.18	2.43	6	17	0.110	0.0	1.0	1.6351	0.6260	1.8237
10	14.64	2.91	4	17	0.120	0.0	0.5	1.7002	1.1178	1.8303
11	15.02	2.49	7	17	0.190	0.0	1.0	1.5574	0.2104	1.8237
12	14.90	2.63	9	17	0.130	0.0	0.5	1.6060	0.5293	1.8237
13	15.24	2.57	6	17	0.110	0.0	0.5	1.5199	0.3953	1.8237
14	15.14	2.53	8	17	0.110	0.0	0.5	1.4993	1.1124	1.8237
15	15.26	2.46	8	17	0.160	0.0	1.0	1.4253	0.3953	1.8303
16	15.54	2.24	6	17	0.100	0.0	0.5	1.5127	0.6260	1.8237
17	15.52	1.70	9	17	0.120	0.0	1.0	1.4057	0.5104	1.8237
18	15.72	1.87	9	17	0.070	0.0	0.5	1.4119	0.6260	1.8196
19	15.86	1.96	8	17	0.100	0.0	0.5	1.4983	0.4738	1.8303
20	14.94	2.60	6	17	0.110	0.0	0.5	1.4590	0.6260	1.8237
21	14.98	2.01	8	17	0.170	0.0	0.5	1.4761	0.3953	1.8237
22	15.46	2.07	8	17	0.090	0.0	0.5	1.4283	0.6260	1.8237
23	15.12	2.44	4	17	0.140	0.0	1.0	1.4302	0.2104	1.8303
24	15.14	1.96	9	17	0.140	0.0	1.0	1.4256	0.3628	1.8237
25	15.26	2.31	8	17	0.180	0.0	1.0	1.4040	0.3528	1.8237
26	15.56	1.68	9	17	0.100	0.0	0.5	1.4870	1.0518	1.8237
27	15.54	1.79	9	17	0.130	0.0	1.0	1.3909	0.4366	1.8237
28	15.22	2.60	6	17	0.140	0.0	1.0	1.3935	0.3628	1.8237
29	15.60	1.91	9	17	0.150	0.0	1.5	1.3773	0.0198	1.8303
30	14.84	2.39	6	17	0.190	0.0	1.0	1.3634	0.3628	1.8303
31	14.94	2.53	6	17	0.210	0.0	1.5	1.4957	0.3628	1.8303
32	15.16	2.27	6	17	0.100	0.0	1.0	1.4153	0.7456	1.8237
33	15.56	2.03	6	17	0.140	0.0	1.0	1.4012	0.5493	1.8237
34	15.28	2.84	3	17	0.130	0.0	1.0	1.3824	0.3628	1.8303
35	15.70	1.91	10	17	0.130	0.0	1.0	1.3500	0.3628	1.8303
36	15.32	1.90	8	17	0.120	0.0	1.0	1.3855	0.6950	1.8303
37	15.00	2.61	3	17	0.250	0.0	1.5	1.2909	0.2053	1.8303
38	15.44	2.31	6	17	0.180	0.0	1.0	1.3670	0.0800	1.8303
39	15.20	2.08	9	17	0.170	0.0	1.5	1.3591	0.0943	1.8311
40	14.26	3.69	3	17	0.180	0.0	1.0	1.4025	0.3628	1.8311
41	15.14	2.08	9	17	0.180	0.0	1.0	1.4184	0.3628	1.8311
42	15.16	1.64	10	17	0.140	0.0	1.0	1.4456	0.3628	1.8303
43	15.12	2.14	7	17	0.120	0.0	1.0	1.4194	0.3628	1.8311
44	14.76	2.53	6	17	0.190	0.0	1.0	1.3895	0.3628	1.8237
45	14.58	2.50	8	17	0.180	0.0	1.5	1.4663	0.3628	1.8303
46	15.60	1.57	10	17	0.090	0.0	1.0	1.4199	0.3628	1.8311
47	15.18	2.31	6	17	0.120	0.0	0.5	1.3921	0.8488	1.8311
48	15.36	2.04	9	17	0.190	0.0	1.5	1.3274	0.1394	1.8303
49	14.98	2.65	3	17	0.250	0.0	1.0	1.2790	0.1394	1.8303
50	14.94	2.98	4	17	0.150	0.0	1.0	1.4132	0.2831	1.8303
