Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G4 & G5 & G6	20	3	0.060486	2.877
G10	2	G10 & G9 & ~G1	19	3	0.353261	2.5342
G2	1	G5 | G7 | ~G4	18	3	0.146818	2.6907
G3	1	G10 & G4 & ~G5	19	3	0.050292	2.8372
G4	2	G7 & G9	19	2	0.112	2.7755
G5	1	G10 | G2 | ~G6	17	3	0.480754	2.3067
G6	2	G10 & G7 & ~G5	19	3	0.323032	2.5645
G7	1	~G10 & (G4 | G9)	18	3	0.353529	2.484
G8	1	G6 & G9 & ~G10	19	3	0.175012	2.7125
G9	1	G1 | G9	20	2	0.102421	2.8351
