combination_id	final_score	composite_score	n_basins	avg_cycle_length	basin_entropy	final_state_concordance	fixed_point_ratio	total_literals	total_nots	avg_k	std_k	k_distance_from_2	G1_position	G1_rule	G10_position	G10_rule	G2_position	G2_rule	G3_position	G3_rule	G4_position	G4_rule	G5_position	G5_rule	G6_position	G6_rule	G7_position	G7_rule	G8_position	G8_rule	G9_position	G9_rule	composite_score_old
0_0_4_0_0_0_1_0_0_0	0.08130343136059433	1.92	5	1.2	1.960542448393011	0.9	0.8	27	6	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	5	~G6 & (G5 | G9)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	2	G6 | (G3 & G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	1.92
0_0_0_0_0_0_1_0_0_0	0.10753949094772142	1.92	5	1.2	1.9561237553080446	0.9	0.8	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	1	G5 & (~G6 | ~G9)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	2	G6 | (G3 & G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	1.92
0_0_1_0_0_0_1_0_0_0	0.10765480608103217	1.92	5	1.2	1.9573070665129997	0.9	0.8	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	2	~G9 | (G5 & ~G6)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	2	G6 | (G3 & G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	1.92
0_0_3_0_0_0_1_0_0_0	0.10791603149906423	1.92	5	1.2	1.9599876423862759	0.9	0.8	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	4	~G9 & (G5 | ~G6)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	2	G6 | (G3 & G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	1.92
0_0_5_0_0_0_1_0_0_0	0.1081749428428753	1.92	5	1.2	1.962644472287309	0.9	0.8	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	6	~G6 | (G5 & ~G9)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	2	G6 | (G3 & G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	1.92
0_0_4_0_0_0_0_0_0_0	0.12786284606364	2.203333333333333	6	1.1666666666666667	2.5580318890871503	0.9	0.8333333333333334	27	6	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	5	~G6 & (G5 | G9)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	1	G6 & (G3 | G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	2.203333333333333
0_0_2_0_0_0_1_0_0_0	0.13448955063318802	1.92	5	1.2	1.959031804970948	0.9	0.8	27	8	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	3	~G9 | (~G5 & ~G6)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	2	G6 | (G3 & G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	1.92
0_0_0_0_0_0_0_0_0_0	0.1544167495953491	2.203333333333333	6	1.1666666666666667	2.5568747653231636	0.9	0.8333333333333334	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	1	G5 & (~G6 | ~G9)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	1	G6 & (G3 | G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	2.203333333333333
0_0_1_0_0_0_0_0_0_0	0.15447089419856302	2.203333333333333	6	1.1666666666666667	2.5574303725000487	0.9	0.8333333333333334	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	2	~G9 | (G5 & ~G6)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	1	G6 & (G3 | G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	2.203333333333333
0_0_5_0_0_0_0_0_0_0	0.15464983642629707	2.203333333333333	6	1.1666666666666667	2.5592665958736687	0.9	0.8333333333333334	27	7	2.7	0.45825756949558405	0.7000000000000002	1	G4 | (G10 & G5)	1	G4 | (G10 & G5)	6	~G6 | (G5 & ~G9)	1	~G5 | (~G3 & ~G8)	1	G7 & G9	1	~G9 | (G4 & G5)	1	G6 & (G3 | G8)	1	G6 & ~G10	1	G6 | G8	1	G9 | (G10 & G7)	2.203333333333333
