Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G4 | (G10 & G5)	15	3	0.731426	1.9561
G10	1	G4 | (G10 & G5)	16	3	0.881769	1.8557
G2	5	~G6 & (G5 | G9)	20	3	0.110642	2.8269
G3	1	~G5 | (~G3 & ~G8)	15	3	0.205523	2.482
G4	1	G7 & G9	15	2	0.274982	2.4125
G5	1	~G9 | (G4 & G5)	17	3	0.41589	2.3716
G6	2	G6 | (G3 & G8)	18	3	0.232057	2.6054
G7	1	G6 & ~G10	19	2	0.244929	2.6426
G8	1	G6 | G8	19	2	0.146453	2.741
G9	1	G9 | (G10 & G7)	18	3	0.23596	2.6015
