Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G55	8	G100 | G13 | G18 | G75 | G86	19	5	0.117018	1.8330
G56	1	G10 & G54 & G56	19	3	0.324716	2.5628
G56	2	G53 & G56 & G68	18	3	0.451827	2.3857
G56	3	G54 & G56	19	2	0.627476	2.2600
G56	4	G10 & G56	18	2	0.638163	2.1993
G56	5	G56	18	1	0.772104	1.5654
G57	1	G3 | G52 | G90	16	3	0.208952	2.5285
G57	2	G90 | (G55 & ~G32)	17	3	0.593966	2.1935
G57	3	G52 | G90	16	2	0.631649	2.1059
G57	4	G32 | G52 | G90	16	3	0.631649	2.1059
G57	5	G3 | G90	16	2	0.930423	1.8071
G57	6	G52 | G90 | (G32 & G54)	16	4	0.490827	1.7467
G58	1	G39 | G93 | ~G75	18	3	0.269110	2.5684
G58	2	G37 | G40 | G83	17	3	0.874214	1.9133
G58	3	G39 | ~G75	18	2	1.015698	1.8375
G59	1	G70 | (G59 & G82)	15	3	0.715659	1.9718
G59	2	G3 | G70	15	2	1.429805	1.6875
G59	3	G70 | G95 | ~G28	14	3	1.356168	1.6375
G59	4	G70	14	1	1.434506	1.1375
G60	1	G29 & ~G73	18	2	1.058091	1.8375
G61	1	G95 | G98	17	2	0.232447	2.5551
G61	2	G98 | (G95 & ~G35)	18	3	0.582686	2.2548
G62	1	G33 & G5 & G62	20	3	0.113417	2.8241
G62	2	G5 & G62 & G64	20	3	0.116752	2.8207
G62	3	G62 & G64 & G92	20	3	0.574180	2.3633
G62	4	G38 & G59 & G62 & (G5 | G64)	20	5	0.033537	1.9665
G62	5	G62 & G64	20	2	1.543493	1.9375
G62	6	G59 & G64 & ~G5	19	3	1.631009	1.8875
G62	7	G5 & G62	19	2	1.734387	1.8875
G62	8	G12 & G24 & G57 & G59 & G64 & G66	19	6	0.129405	1.8206
G62	9	G5 & G62 & G64 & G66	20	4	0.715572	1.7219
G62	10	G5 & G57 & G59 & G62 & G64	20	5	0.339242	1.6608
G62	11	G62	19	1	0.819402	1.5681
G62	12	False	20	1	0.934320	1.5032
G63	1	G82 | (G2 & G83)	17	3	0.973798	1.8137
G64	1	G1 & G3 & G33	18	3	0.204245	2.6333
G64	2	G3 & G33 & G40	19	3	0.374555	2.5129
G64	3	G33 & G40	18	2	0.743771	2.0937
G65	1	G86 | G97 | G98	17	3	0.572527	2.2150
G65	2	G77 | G86 | G97	17	3	0.612741	2.1748
G65	3	G86 | G98	16	2	0.713735	2.0238
G65	4	G77 | G97	16	2	0.752683	1.9848
G65	5	G84 | G86	17	2	0.814666	1.9728
G65	6	G36 | G86	16	2	0.805859	1.9316
G65	7	G86 | G97	16	2	0.812465	1.9250
G66	1	G12 | G78 | ~G92	19	3	0.316924	2.5706
G67	1	G10 | (G12 & G92)	20	3	0.057457	2.8800
G67	2	G10 & (G12 | G92)	20	3	0.057457	2.8800
G67	3	G10 | (G92 & ~G72)	20	3	0.102966	2.8345
G67	4	G10 & G12	19	2	0.238077	2.6494
G67	5	G10 | (G12 & G40) | (G12 & G72)	20	4	0.085159	2.3523
G67	6	G12	19	1	0.093908	2.2936
G67	7	G10	20	1	0.255735	2.1818
G68	1	~G64 & (~G13 | ~G32)	20	3	0.094616	2.8429
G68	2	~G13 & ~G32 & ~G64	20	3	0.094616	2.8429
G68	3	~G32 & ~G33	20	2	0.213718	2.7238
G68	4	(~G13 | ~G20) & (~G13 | ~G33) & (~G20 | ~G64) & (~G33 | ~G64)	20	4	0.120603	2.3169
G68	5	~G13 & ~G64	20	2	0.832599	2.1049
G68	6	~G33	19	1	0.399295	1.9882
G68	7	~G13	19	1	0.819722	1.5678
G69	1	~G75 | (G51 & G82)	19	3	0.271015	2.6165
G69	2	~G75 | (G58 & G82)	19	3	0.395257	2.4922
G69	3	~G75 | (G82 & ~G30)	19	3	0.454002	2.4335
G69	4	~G30 | ~G75	18	2	0.574441	2.2631
G69	5	~G75	18	1	0.571982	1.7655
G69	6	~G30	18	1	1.151479	1.3375
G70	1	G20 | G87	17	2	0.341529	2.4460
G70	2	G20 | G46 | G87	17	3	0.470543	2.3170
G70	3	G32 | G46 | G87	16	3	0.461484	2.2760
G70	4	G17 | G20 | G87	17	3	0.585147	2.2024
G70	5	G20 | G87 | G89	17	3	0.709263	2.0782
G70	6	G20 | G72 | G87	17	3	0.780805	2.0067
G70	7	G20 | G87 | G93	16	3	1.010779	1.7375
G70	8	G20 | G32	16	2	1.043326	1.7375
G71	1	G69 | (G26 & G50)	17	3	0.303040	2.4845
G71	2	G50 | (G26 & G69)	17	3	0.303040	2.4845
G71	3	G69 & (G26 | G50)	17	3	0.303040	2.4845
G71	4	G69 | (G25 & G99)	17	3	0.930566	1.8569
G71	5	G50 | G69	17	2	1.037229	1.7875
G71	6	G69 | (G50 & G99)	17	3	1.037344	1.7875
G71	7	G26 & G69	16	2	1.016897	1.7375
G71	8	G69	17	1	1.016897	1.2875
G72	1	G91 | (G2 & G37)	20	3	0.104546	2.8330
G72	2	G2 | G91	20	2	0.104546	2.8330
G72	3	G85 | G89	19	2	0.728003	2.1595
G72	4	G2	19	1	0.522675	1.8648
G72	5	(G2 | G85) & (G2 | G96) & (G38 | G91)	19	5	0.135208	1.8148
G73	1	G18 | (G42 & G6)	17	3	0.450357	2.3371
G73	2	G6	16	1	0.456584	1.7809
G74	1	G22 | G60 | G95	19	3	0.310939	2.5766
G74	2	G22 | G60	18	2	0.756960	2.0805
G74	3	G22 | G60 | G93 | G95	19	4	0.421161	1.9663
G74	4	G60 | G95	18	2	1.021031	1.8375
G75	1	G20 | (G47 & G49)	19	3	0.115107	2.7724
G75	2	G20 | G31	19	2	0.506661	2.3808
G75	3	G20 | (G18 & G47 & G49)	19	4	0.062914	2.3246
G75	4	G20	19	1	0.115107	2.2724
G76	1	G25 | (G11 & G51)	16	3	1.039845	1.7375
G76	2	G11 | G25	15	2	1.286510	1.6875
G77	1	G86 | G88 | G94	17	3	0.978350	1.8092
G77	2	G86 | G88	17	2	1.033099	1.7875
G77	3	G30 | G88	17	2	1.041425	1.7875
G77	4	G86	16	1	0.871394	1.3661
G78	1	G3 & (G23 | G54)	19	3	0.233785	2.6537
G78	2	G3 & (G23 | G29)	19	3	0.410674	2.4768
G78	3	G3 & (G29 | G67) & (G29 | G91)	18	4	0.443423	1.8941
G79	1	G72 & G89 & G92	15	3	0.240937	2.4466
G79	2	G72 & G92	15	2	1.073802	1.6875
G79	3	G87 & G89	14	2	0.976865	1.6606
G79	4	G89 & G92	14	2	1.110743	1.6375
G79	5	G72 & G89	14	2	1.335676	1.6375
G79	6	G72	14	1	0.713212	1.4243
G80	1	G6 & G8 & G88	19	3	0.164892	2.7226
G80	2	G6 & G88	19	2	0.558825	2.3287
G80	3	G8 & G88	18	2	0.715681	2.1218
G80	4	G37 & G6	18	2	0.773440	2.0641
G81	1	G73 | G99	16	2	0.667052	2.0704
G81	2	G54 | G73 | G99	16	3	0.710412	2.0271
G81	3	G56 | G60 | G99	17	3	0.774372	2.0131
G81	4	G12 | G54 | G73	16	3	0.730452	2.0070
G81	5	G54 | G60 | G99	17	3	0.786323	2.0012
G81	6	G60 | G99	17	2	0.864851	1.9226
G81	7	G54 | G99	16	2	0.877330	1.8602
G82	1	G66 & G71 & G79	19	3	0.257537	2.6300
G82	2	G30 & G71	18	2	0.602971	2.2345
G82	3	G19 & G20 & G66 & G79	18	4	0.208909	2.1286
G82	4	G12 & G30 & G66	18	3	0.823158	2.0143
G82	5	G66 & G79	19	2	0.925177	1.9623
G82	6	G20 & G71	18	2	0.930732	1.9068
G82	7	G12 & G30	18	2	0.939498	1.8980
G83	1	G49 | G83 | G84	16	3	0.483247	2.2543
G83	2	G46 | G97	16	2	1.358829	1.7375
G83	3	G77 | G84 | G97	15	3	1.134055	1.6875
G83	4	G23 | G77 | G84	15	3	1.160227	1.6875
G83	5	G13 | G49 | G56	15	3	1.171378	1.6875
G84	1	G50 | G59	16	2	0.193007	2.5445
G84	2	G50 | G59 | G68	15	3	0.310952	2.3765
G84	3	G68 | (G4 & G59)	15	3	1.102782	1.6875
G85	1	G6 & (G21 | G90)	19	3	0.441203	2.4463
G85	2	G6 & (G22 | G90)	18	3	0.562894	2.2746
G85	3	G21 & G6	19	2	1.732323	1.8875
G85	4	G33 & G6	18	2	1.415702	1.8375
G85	5	G6 & G79 & (G22 | G90)	18	4	0.560094	1.7774
G86	1	G72	19	1	0.671926	1.7156
G87	1	G13 | (~G4 & ~G54)	19	3	0.261185	2.6263
G87	2	G13 | (~G100 & ~G54)	19	3	0.295346	2.5922
G87	3	G13 | G32	18	2	0.446736	2.3908
G87	4	G32 | ~G74	18	2	0.486996	2.3505
G87	5	G13 | (~G67 & ~G69) | (~G69 & ~G93)	18	4	0.444923	1.8926
G87	6	G13	18	1	0.724530	1.6130
G88	1	G32 | (G21 & G68)	18	3	0.531779	2.3057
G88	2	G32 | (G10 & G21)	17	3	0.533896	2.2536
G88	3	G21 | G32	17	2	0.537263	2.2502
G88	4	G32 | G7	17	2	0.582454	2.2050
G88	5	G32 | (G21 & G45) | (G21 & G53)	17	4	0.149811	2.1377
G88	6	G32	17	1	0.358907	1.9286
G88	7	G32 | (G33 & G53 & G68) | (G53 & G68 & G7)	17	5	0.163264	1.6867
G88	8	G32 | (G21 & G29) | (G59 & G7)	17	5	0.255298	1.5947
G89	1	G89 & (G81 | G99)	20	3	0.115673	2.8218
G89	2	G81 & G89	20	2	0.115673	2.8218
G89	3	G89	19	1	0.258933	2.1286
G90	1	G48 & (G60 | ~G36)	19	3	0.166493	2.7210
G90	2	G37 & G48	19	2	0.376641	2.5109
G90	3	G48	18	1	0.417083	1.9204
G90	4	~G36	18	1	0.532829	1.8047
G91	1	G63 & G91 & G99	20	3	0.064175	2.8733
G91	2	G91 & G99	20	2	0.313985	2.6235
G91	3	G14 & G63 & G99	19	3	0.388616	2.4989
G91	4	G63 & G91	19	2	0.393618	2.4939
G92	1	G30 | G84	18	2	0.198022	2.6395
G92	2	G30 | G79 | G84	17	3	0.517129	2.2704
G92	3	G13 | G84	17	2	0.708641	2.0789
G92	4	G13 | G35 | G79 | G84	17	4	0.359616	1.9279
G92	5	G13 | G30 | G35 | G84	17	4	0.414835	1.8727
G93	1	G14 & G42 & G60 & ~G4	17	4	0.101096	2.1864
G93	2	G4 & G42 & G60 & G7	17	4	0.189077	2.0984
G93	3	G2 & G4 & G60	17	3	0.836502	1.9510
G93	4	G4 & G42 & G60 & G77	17	4	0.382238	1.9053
G93	5	G4 & G42 & G60	18	3	1.036405	1.8375
G93	6	G42 & G60	18	2	1.393790	1.8375
G93	7	G4 & G62 & G94	17	3	1.333053	1.7875
G93	8	G42 & ~G4	17	2	1.467314	1.7875
G93	9	G10 & G4 & G60 & G86	17	4	0.805139	1.4824
G93	10	False	17	1	0.834410	1.4531
G93	11	G12 & G15 & G4 & G60	17	4	1.013074	1.2875
G93	12	G19 & G38 & G51 & G57 & G60	17	5	0.724620	1.1254
G93	13	G38 & G4 & G42 & G60 & G8	17	5	0.852791	0.9972
G93	14	G10 & G2 & G4 & G42 & G60	17	5	1.228129	0.8500
G94	1	G21 & G52 & G76	20	3	0.438943	2.4986
G94	2	G21 & G6 & G76	20	3	0.577908	2.3596
G94	3	G21 & G34 & G6	19	3	0.614442	2.2731
G94	4	G21 & G52 & G6	20	3	0.883266	2.0542
G94	5	G21 & G6 & G98	19	3	0.879086	2.0084
G94	6	G21 & G6	19	2	0.919489	1.9680
G94	7	G21 & G34 & G52 & G6	20	4	0.613038	1.8245
G95	1	G55 & G60 & G69	16	3	0.481692	2.2558
G95	2	G34 & G69 & G96	17	3	0.759896	2.0276
G95	3	G69 & G96	17	2	1.151847	1.7875
G96	1	G41 & G73 & G86	17	3	0.285030	2.5025
G96	2	G41 & G86	16	2	0.357340	2.3802
G96	3	G33 & G41 & G73	16	3	0.757085	1.9804
G96	4	G41 & G73	16	2	1.043808	1.7375
G96	5	G33 & G41	16	2	1.047705	1.7375
G97	1	G60 & G68 & G9	19	3	0.202874	2.6846
G97	2	G54 & G60 & G68	19	3	0.489909	2.3976
G97	3	G60 & G68	19	2	0.730172	2.1573
G97	4	G26 & G60	18	2	0.773588	2.0639
G98	1	G92 & (G54 | G66)	17	3	0.308437	2.4791
G98	2	G66 & (G75 | G92)	16	3	0.346152	2.3913
G98	3	G66 & G92	17	2	0.932861	1.8546
G99	1	G10 | G12 | G62	20	3	0.078381	2.8591
G99	2	G10 | G12	20	2	0.099986	2.8375
G99	3	G10 | G62	20	2	0.134313	2.8032
G99	4	G12 | G62	19	2	0.179689	2.7078
G99	5	G10 | G12 | G62 | G78	19	4	0.064584	2.3229
G99	6	G10	20	1	0.164026	2.2735
G99	7	G12	19	1	0.147484	2.2400
G100	1	G13 | (G32 & G36)	20	3	0.073893	2.8636
G100	2	G13 | (G18 & G34)	20	3	0.096504	2.8410
G100	3	G13 & (G18 | G34)	20	3	0.096504	2.8410
G100	4	G13 & (G34 | G54)	19	3	0.123886	2.7636
G100	5	G13 | G32	20	2	0.300573	2.6369
G100	6	G13	20	1	0.096504	2.3410
G100	7	G32	19	1	0.204032	2.1835
