rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
2	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
3	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
4	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
5	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
6	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
7	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
8	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
9	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
10	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
11	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
12	~G5 | ~G95	20	2	0.0	G5, G95	2	1	0.32059515498517316
13	~G95	20	1	0.5	G95	1	1	0.6008194596483593
14	~G95	20	1	0.5	G95	1	1	0.6008194596483593
15	~G95	20	1	0.5	G95	1	1	0.6008194596483593
16	~G95	20	1	0.5	G95	1	1	0.6008194596483593
17	~G95	20	1	0.5	G95	1	1	0.6008194596483593
18	~G95	20	1	0.5	G95	1	1	0.6008194596483593
19	~G95	20	1	0.5	G95	1	1	0.6008194596483593
20	~G8 | ~G95	19	2	0.0	G8, G95	2	1	0.3963005873554919
21	~G8	19	1	0.5	G8	1	1	0.4178215800779205
22	~G8	19	1	0.5	G8	1	1	0.4178215800779205
23	~G8	19	1	0.5	G8	1	1	0.4178215800779205
24	~G8	19	1	0.5	G8	1	1	0.4178215800779205
25	G50	16	1	0.5	G50	1	1	0.6327802181629437
26	~G5	16	1	0.5	G5	1	1	0.9261039254798585
27	~G5	16	1	0.5	G5	1	1	0.9261039254798585
28	G55 & ~G8	13	2	0.0	G55, G8	2	1	0.35692795033424685
29	G55	12	1	0.5	G55	1	1	2.141544925628766
30	~G17 | ~G55 | ~G8	11	3	0.0	G17, G55, G8	3	1	0.27264277461444786
31	G8 | ~G95	11	2	0.0	G8, G95	2	1	0.3963005873554919
32	G64 | ~G47	11	2	0.0	G47, G64	2	1	0.7509254355719077
33	G48	11	1	0.5	G48	1	1	1.1937224930094201
34	G48	11	1	0.5	G48	1	1	1.1937224930094201
35	~G59	11	1	0.5	G59	1	1	2.4105810519369464
36	G42	11	1	0.5	G42	1	1	2.423737204203371
37	~G55 | ~G89	10	2	0.0	G55, G89	2	1	2.131694876991743
38	~G48 | ~G82	9	2	0.0	G48, G82	2	1	1.8546126464391035
39	G89 & ~G48	9	2	0.0	G48, G89	2	1	2.1852130739988977
40	G5 & G55 & G89 & G95	9	4	0.5	G5, G55, G89, G95	4	1	0.09417304081547156
41	~G48	9	1	0.5	G48	1	1	1.1937224930094201
42	G48 & G5	8	2	0.0	G48, G5	2	1	0.9179549900974047
43	~G97	8	1	0.5	G97	1	1	1.7153807058828563
44	G95 | ~G5	6	2	0.0	G5, G95	2	1	0.32059515498517316
45	G8 & G95	1	2	0.0	G8, G95	2	1	0.3963005873554919
46	G8	1	1	0.5	G8	1	1	0.4178215800779205
47	G8	1	1	0.5	G8	1	1	0.4178215800779205
48	G8	1	1	0.5	G8	1	1	0.4178215800779205
49	G8 | G95	0	2	0.0	G8, G95	2	1	0.3963005873554919
50	G95	0	1	0.5	G95	1	1	0.6008194596483593
